enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url,country_name,source_file,fine_amount_original,currency,case_name
VTG24-65942,UK,JPMorgan Chase Bank N.A.,financial services,financial,investor protection violation,2013-09-18,219694365.0,Financial Conduct Authority,"JPMorgan Chase paid a £137 million fine in settlement of a finding by the FCA that the company failed to adequately manage the risks of trading in its Synthetic Credit Portfolio, failed to prevent traders concealing losses, and failed to be open and cooperative with the FCA.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66926,UK,National Grid Electricity Transmission plc and Scottish Power Transmission plc,utilities and power generation,consumer,consumer protection violation,2021-11-30,209381600.0,Office of Gas and Electricity Markets,National Grid Electricity Transmission plc and Scottish Power Transmission plc agreed to pay a £158 million consumer redress package following a finding by Ofgem that delays to the Western Link Project and a resulting lack of capacity to deliver renewable electricity led to higher costs for customers.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65908,UK,Deutsche Bank AG,financial services,other,anti-money-laundering deficiencies,2017-01-30,203486512.0,Financial Conduct Authority,Deutsche Bank paid a £154 million fine and made a £9 million disgorgement in settlement of a finding by the FCA that the company and an inadequate anti-money laundering control framework and had allowed a large amount of trades between its Moscow and London branches that should have been investigated as highly suggestive of financial crime.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66317,UK,British Telecommunications plc,telecommunications,competition,anti-competitive practices,2012-12-20,190403926.0,Office of Communications,"BT was ordered to repay £94.8 million to the companies Sky UK Ltd., TalkTalk Telecom Group plc, Virgin Media Ltd., Cable & Wireless Worldwide plc, and Verizon UK Ltd. in a finding that BT had overcharged them for certain Ethernet services. Appeals slightly reduced the amount but added interest, for a net additional £22.2 million.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65915,UK,The Bank of New York Mellon International Limited et al.,financial services,financial,investor protection violation,2015-04-14,186354000.0,Financial Conduct Authority,The Bank of New York Mellon London branch and The Bank of New York Mellon International Limited paid a £126 million fine in settlement of a finding by the FCA that the companies failed to comply with custody rules to ensure they had adequate controls and records to protect client assets.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-73396,UK,Google,information technology,financial,tax violations,2016-01-23,186004000.0,HM Revenue & Customs,Google agreed to pay £130 million in taxes to settle HMRC claims it had not paid the correct amount of tax in the UK.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65911,UK,Lloyds Bank plc and Bank of Scotland plc and Black Horse Limited,financial services,financial,insurance violation,2015-06-04,180455603.0,Financial Conduct Authority,Lloyds Bank and subsidiaries paid £117 million fines in settlement of a finding by the FCA that they did not fairly handle customers complaints about the mis-selling of Payment Protection Insurance by not providing full information to complaint handlers and allowing a default assumption that the company had not mis-sold PPI.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65930,UK,Lloyds Bank plc and Bank of Scotland plc,financial services,other,interest rate benchmark manipulation,2014-07-28,178405500.0,Financial Conduct Authority,"Lloyds Bank and Bank of Scotland paid £105 million in settlement of a finding by the FCA that the companies manipulated both LIBOR and the SLS Spread, the figure used to calculate fees paid to the Bank of England by the companies benefiting from the Special Liquidity Scheme during the 2008 financial crisis.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66399,UK,Tesco Stores Limited,retailing,financial,accounting fraud or deficiencies,2019-01-23,172576800.0,Serious Fraud Office,"According to the SFO, between February and September 2014, instead of working to safeguard the financial interests of the company and its shareholders, a culture existed at Tesco that encouraged illegal practices to meet accounting targets, including improperly recognised income in the UK accounts, by pulling forward income from subsequent reporting periods. A deferred prosecution agreement was announced in 2017 but its details were not revealed until 2019.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65940,UK,Cooperatieve Centrale Raiffeisen-Boerenleenbank B.A.,financial services,other,interest rate benchmark manipulation,2013-10-29,168619500.0,Financial Conduct Authority,Rabobank paid a £105 million fine in settlement of a finding by the FCA that the company's managers and employees sought to manipulate LIBOR in collusion with other brokers and Panel Banks.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67240,UK,Auden Mckenzie and Actavis UK,pharmaceuticals,competition,anti-competitive practices,2023-09-18,161239000.0,Competition and Markets Authority,"The Competition Appeal Tribunal upheld a finding by the Competition and Markets Authority that Auden/Actavis UK abused a dominant market position to increase the price of hydrocortisone tablets over a decade by over 10,000%, imposing a fine of about £130 million.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66436,UK,Southern Water,financial services,consumer,utility service violation,2019-06-25,160284600.0,Water Services Regulation Authority,Southern Water agreed to pay £126m in penalties and payments to customers following serious failures in the operation of its sewage treatment sites and for deliberately misreporting its performance.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66437,UK,Thames Water Utilities Limited,utilities and power generation,consumer,utility service violation,2018-08-08,154560000.0,Water Services Regulation Authority,"Ofwat confirmed that Thames Water will pay £65M back to its customers as part of a total package of payments and penalties worth £120M. This followed an Ofwat investigation into Thames' failure to meet commitments it made to its customers to tackle leakage. As part of that investigation, Ofwat found that Thames Water's Board did not pay enough attention to reducing leakage, and underestimated its legal responsibility for oversight of its leakage operations and the responsibilities of its Board.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66394,UK,Amec Foster Wheeler Limited,oilfield services and supplies,competition,kickbacks and bribery,2021-07-02,142088500.0,Serious Fraud Office,"The Serious Fraud Office entered into a Deferred Prosecution Agreement (DPA) with Amec Foster Wheeler Limited (AFWEL) relating to the use of corrupt agents in the oil and gas sector. In entering into the DPA, AFWEL has taken responsibility for ten offences of corruption relating to the use of corrupt agents in the oil and gas sector by the legacy Foster Wheeler business. The offences spanned from 1996 to 2014 and took place across the world, in Nigeria, Saudi Arabia, Malaysia, India and Brazil.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65972,UK,The Royal Bank of Scotland plc,financial services,other,interest rate benchmark manipulation,2013-02-06,136981250.0,Financial Services Authority,RBS paid £87.5 million in settlement of a finding by the FSA that the company's employees sought to manipulate LIBOR through collusion in the company and with other banks and traders.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-73164,UK,TSB Bank plc,financial services,consumer,consumer protection violation,2024-10-10,133966976.0,Financial Conduct Authority,"The FCA fined TSB £10,910,500 for failing to ensure customers who were in arrears were treated fairly. TSB refunded fees and charges of £69,551,883 plus £22,170,710 interest made by mortgage, current account, loan and credit card customers during the period when the bank did not have suitable oversight of its arrears processes.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65900,UK,Standard Chartered Bank,financial services,other,anti-money-laundering deficiencies,2019-04-09,133302543.0,Financial Conduct Authority,"Standard Chartered paid a fine of £102 million in settlement of a finding by the FCA that the company failed to establish and maintain anti-money laundering procedures, leading to the bank being at risk of breaching sanctions and laundering the proceeds of crime. US authorities took action against Standard Charter for alleged sanctions violations in a related investigation.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67055,UK,Santander UK Plc,financial services,other,anti-money-laundering deficiencies,2022-12-09,132704332.0,Financial Conduct Authority,Santander was fined £107 million in settlement of a finding by the FCA that the bank failed to properly oversee and manage its anti money-laundering systems over several years.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65891,UK,Lloyds Bank General Insurance Limited,financial services,financial,insurance violation,2021-07-08,124850720.0,Financial Conduct Authority,"The FCA fined LBGI (Lloyds Bank General Insurance Limited, St Andrew's Insurance Plc, Lloyds Bank Insurance Services Limited and Halifax General Insurance Services Limited) £90,688,400 for failing to ensure that language contained within millions of home insurance renewals communications was clear, fair and not misleading.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67262,UK,Serco Geografix Ltd,miscellaneous services,other,fraud,2019-07-04,114871520.0,Serious Fraud Office,"In entering a deferred prosecution agreement, SGL took responsibility for three offences of fraud and two of false accounting arising from a scheme to dishonestly mislead the Ministry of Justice as to the true extent of the profits being made between 2010 and 2013 by SGL's parent company, Serco Limited (SL), from its contract for the provision of electronic monitoring services. The company had already paid £68.5 million in restitution for the overcharges discovered in a 2013 audit.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67052,UK,Yorkshire Water,utilities and power generation,consumer,utility service violation,2022-10-13,113440000.0,Water Services Regulation Authority,"Yorkshire Water agreed to invest an additional £100 million to reduce spills to the environment from storm overflows in addition to already committed investment, in an undertaking with Ofwat settling concerns that the company had made inter-company loans to associated companies to an extent that could leave Yorkshire Water without the financial resilience to carry out its licence obligations to customers and the environment.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67299,UK,Credit Suisse International and Credit Suisse Securities (Europe) Ltd,financial services,other,internal controls deficiency,2023-07-24,111708790.0,Bank of England-Prudential Regulation Authority,"Credit Suisse was fined £87 million in a finding by an investigation involving the PRA of significant failures in risk management and governance in connection with the firm's exposure (by providing prime brokerage services and equity total return swaps) to Archegos Capital Management, which defaulted in 2021 with approximately $5.1 billion of losses.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65910,UK,Barclays Bank plc,financial services,other,anti-money-laundering deficiencies,2015-11-25,108889656.0,Financial Conduct Authority,"Barclays paid a £19,769,400 fine and made a £52,300,000 disgorgement in settlement of a finding by the FCA that the company did exercise due skill, care and diligence in managing the risk of financial crime when it decided that clients with large deposits and confidentiality demands required it to address the financial crime risks in an ad hoc way instead of through normal departments.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66886,UK,Petrofac Limited,oilfield services and supplies,competition,kickbacks and bribery,2021-10-04,104782497.0,Serious Fraud Office,"Petrofac Limited pleaded guilty to failing to prevent former senior executives of the Petrofac group of subsidiaries from using agents to systematically bribe officials, to win oil contracts in Iraq, Saudi Arabia and the United Arab Emirates. Petrofac Limited was ordered to pay confiscation of GBP 22,836,985, they were fined over GBP 47,197,640 and the SFO's costs of GBP 7 million.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66435,UK,Chemtura Corp. and Chemtura Manufacturing UK Ltd.,chemicals,labor,pension plan violation,2011-05-01,100140000.0,The Pensions Regulator,Chemtura and the Great Lakes UK Limited Pension Plan agreed to a settlement with £60 million support for the pension fund after concerns by TPR that the Chapter 11 bankruptcy of Chemtura in the US threatened the financial position of the fund.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66431,UK,Coats Group plc,miscellaneous manufacturing,labor,benefit plan administrator violation,2017-06-01,95415600.0,The Pensions Regulator,"Coats Group agreed to pay £255.5 million to two pension schemes, and £74 million to a third pension scheme, in settlement of a Warning Notice by TPR alleging the company was liable for substantial deficits in the schemes, which would be left insufficiently resourced and with high levels of risk following Coats selling off its investment shareholdings and allocating the majority of benefit to shareholders.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66320,UK,British Airways,airlines,competition,anti-competitive practices,2012-04-19,93939300.0,Office of Fair Trading,British Airways paid a £58.5 million fine in settlement of a decision by the OFT that the company engaged in anti-competitive practices along with Virgin Atlantic to coordinate their passenger fuel surcharges through exchange of commercially sensitive information. Virgin Atlantic was granted immunity to a fine under the OFT leniency policy having brought the matter to the OFT's attention.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65978,UK,Barclays Bank plc,financial services,other,interest rate benchmark manipulation,2012-06-27,92516550.0,Financial Services Authority,"Barclays paid a £59.5 million fine in settlement of a finding by the FSA that the company's employees colluded with individuals both inside and outside the bank, and with other businesses, to influence the LIBOR and EURIBOR rates for their benefit.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-83255,UK,Anglian Water,utilities and power generation,consumer,utility service violation,2025-09-09,84987240.0,Water Services Regulation Authority,"Ofwat accepted undertakings from Anglian Water in settlement of investigation findings that the company had failed to operate, maintain and update its wastewater assets, in breach of its legal and licence duties. Anglian Water agreed to invest £57 million to reduce discharges and pay £5.8 million to create a social and environmental restitution fund.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66925,UK,HSBC Bank plc,financial services,other,anti-money-laundering deficiencies,2021-12-17,84851009.0,Financial Conduct Authority,HSBC agreed to pay £63 million in settlement of a finding by the FCA that the company's anti-money laundering processes had serious failings over a period of eight years.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65896,UK,Lloyds Bank plc and Bank of Scotland plc and The Mortgage Business plc,financial services,financial,mortgage abuses,2020-06-11,80923132.0,Financial Conduct Authority,Lloyds Bank and subsidiaries paid £64 million fines in settlement of findings by the FCA that they did not fairly handle mortgage customers in payment difficulties or arrears.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-75412,UK,Pfizer Limited,pharmaceuticals,competition,anti-competitive practices,2022-07-21,74644416.0,Competition and Markets Authority,"Pfizer and Flynn were fined £63 million and £6.7 million respectively after a finding by the CMA that the companies illegally exploited their dominant market position to charge the NHS excessive prices for phenytoin sodium capsules, an anti-epilepsy medicine, with Pfizer stopping sale of its price regulated branded version and transferring the contract to Flynn who sold the same phenytoin as a generic price unregulated drug with over 1000% price increases. In November 2024 the Competition Appeal Tribunal agreed with most of the drug firms' grounds of appeal, but imposed the same level of fines as the CMA, but for a 1% reduction of Pfizer's fine.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67298,UK,HSBC Bank plc and HSBC UK Bank plc,financial services,other,internal controls deficiency,2024-01-30,72822615.0,Bank of England-Prudential Regulation Authority,"HSBC was fined £57 million following a finding by the PRA that they failed to put in place adequate systems and controls, and governance, to ensure the integrity of critical information which the Financial Services Compensation Scheme relies upon to make prompt payments to depositors in the event of a firm failure.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66889,UK,Facebook,information technology,competition,anti-competitive practices,2021-10-20,69796050.0,Competition and Markets Authority,The CMA fined Facebook £50.5 million for breaching an initial enforcement order imposed by the agency during its investigation into Facebook's purchase of Giphy. This was the first time a company has been found by the CMA to have breached an IEO by consciously refusing to report all the required information.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-79797,UK,Cinven,private equity (including portfolio companies),competition,anti-competitive practices,2025-05-08,68959530.0,Competition and Markets Authority,"The Competition and Markets Authority (CMA) found that from 2009 until 2017 the pharmaceutical company Advanz charged excessive and unfair prices for supplying liothyronine tablets which are used to treat thyroid hormone deficiency. The agency also fined two private equity firms, HGCapital and Cinven, that previously owned parts of the business. Cinven was initially fined £51.9 million in 2021. The Competition Appeal Tribunal reduced that amount to £37.1 million but the original penalty was restored by the Court of Appeal in 2025.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65924,UK,Royal Bank of Scotland Plc and National Westminster Bank Plc and Ulster Bank Plc,financial services,financial,banking violation,2014-11-19,65814000.0,Financial Conduct Authority,"RBS, NatWest and Ulster Bank Ltd paid £42 million in settlement of a finding by the FCA that they failed to have adequate IT systems, allowing a failed software update to disable online transaction systems leaving millions of customers unable to assess accounts with problems that went on for several weeks. This was a joint action with the Prudential Regulation Authority which fined the banks £14 million (see separate entry).",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66303,UK,Royal Mail plc,diversified,competition,anti-competitive practices,2018-08-14,63690000.0,Office of Communications,Royal Mail was fined £50 million in a finding by Ofcom that the company abused its market position by making competitors pay higher prices than companies that were not competing in mail delivery.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65894,UK,Goldman Sachs International,financial services,financial,investor protection violation,2020-10-21,63491730.0,Financial Conduct Authority,"Goldman Sachs paid a total of £96.6 million in fines to the FCA and PRA in settlement of a finding the company failed to properly assess risks and manage allegations of bribery and misconduct when it arranged three bond transactions with 1MDB, a fund that collapsed with alleged fraud. The fines were part of a $2.9 billion globally coordinated resolution.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66386,UK,Goldman Sachs International,financial services,other,risk management failure,2020-10-22,63235696.0,Bank of England-Prudential Regulation Authority,"The PRA said it took action in light of GSI's failings arising from its involvement as arranger, initial purchaser and underwriter in three bond transactions in 2012 and 2013 for 1Malaysia Development Berhad (1MDB), a strategic investment and development company wholly-owned by the Malaysian government. The PRA stated that GSI failed to assess and manage risk to the heightened standard that was required of it.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65927,UK,Barclays Bank plc,financial services,financial,investor protection violation,2014-09-23,61788565.0,Financial Conduct Authority,"Barclays paid a £37.7 million fine in settlement of a finding by the FCA that the Investment Banking Division of the company failed to properly protect client's assets worth £16.5 billion, data errors and failure to follow Client Asset Rules across countries meaning records did not correctly reflect which company in the Investment Banking Division was responsible for assets in the account and could suggest assets belonged to Barclays instead of its clients.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66924,UK,Standard Chartered Bank,financial services,other,internal controls deficiency,2021-12-20,61548410.0,Bank of England-Prudential Regulation Authority,The Prudential Regulation Authority imposed a financial penalty on Standard Chartered Bank of £46.55 million for failing to be open and cooperative with the PRA and for failings in its regulatory reporting governance and controls in relation to a tailored PRA liquidity expectation.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65899,UK,Bank of Scotland,financial services,financial,banking violation,2019-06-20,57785000.0,Financial Conduct Authority,Bank of Scotland paid a £45.5 million fine in settlement of an FCA finding that the company failed to report suspicious conduct by persons associated with the company who were later prosecuted for fraud.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65539,UK,Advanz Pharma,private equity (including portfolio companies),competition,anti-competitive practices,2021-07-29,57120940.0,Competition and Markets Authority,"The Competition and Markets Authority (CMA) found that from 2009 until 2017 the pharmaceutical company Advanz charged excessive and unfair prices for supplying liothyronine tablets which are used to treat thyroid hormone deficiency. The agency also fined two private equity firms, HGCapital and Cinven, that previously owned parts of the business.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66387,UK,"Citigroup Global Markets Limited, Citibank N.A. London branch and Citibank Europe Plc UK branch",financial services,other,internal controls deficiency,2019-11-26,56398650.0,Bank of England-Prudential Regulation Authority,"During the Relevant Period, according to the PRA, the three entities breached Fundamental Rule 6 because they failed to organise and control their affairs responsibly and effectively to ensure that they complied with their UK regulatory reporting obligations.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66396,UK,G4S Care and Justice Services (UK) Ltd,business services,other,fraud,2020-07-10,56183760.0,Serious Fraud Office,fraud against the Ministry of Justice in connection with electronic monitoring contracts,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67157,UK,Cadent Gas Limited,utilities and power generation,other,energy market violation,2019-05-22,55765600.0,Office of Gas and Electricity Markets,"Ofgem decided to conclude enforcement action under the the alternative action guidelines following Cadent's remedial action of spending £24 million on a restitution and improvement plan and an estimated £20 million setting up a community fund, following concerns by Ofgem that the company's records about its network were not accurate, thus breaching its licence requirements to maintain an efficient and economic gas pipeline system and resulting in customers being without gas supply and unable to receive the required compensation.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66307,UK,British Telecommunications plc,telecommunications,competition,anti-competitive practices,2017-03-26,52848600.0,Office of Communications,BT paid £42 million in settlement of a finding by Ofcom that the company misused terms in its contracts to reduce compensations payments owed to other telecoms providers for failing to deliver ethernet leased line services on time. BT's dominant position in network infrastructure require it follow regulations promoting competition in services.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66434,UK,Serco Limited,miscellaneous services,labor,pension plan violation,2014-11-01,52796700.0,The Pensions Regulator,"Serco and Docklands Light Railway agreed to pay a total of £37 million to the Docklands Light Railway Pension Scheme after TPR issued a warning notice requiring the parties to hire skilled persons to advise them, following concerns by TPR about the scheme's funding position.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-79157,UK,Yorkshire Water Services Limited,utilities and power generation,consumer,utility service violation,2025-03-20,51892000.0,Water Services Regulation Authority,Yorkshire Water agreed to pay an extra £36.6 million for improvement works and donate £3.4 million to the Great Yorkshire Rivers Partnership in settlement of findings by Ofwat that it failed to manage its wastewater treatment works and networks appropriately to limit spills and environmental harm from storm overflows.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65935,UK,HomeServe Membership Limited,diversified,financial,insurance violation,2014-02-12,50807260.0,Financial Conduct Authority,"HomeServe paid a £30.6 million fine in settlement of a finding by the FCA that the company had long running issues with failing to treat customers fairly when selling home emergency and repairs insurance cover, with lack of oversight of sales and remuneration that promoted selling of unsuitable products.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-81272,UK,Barclays Bank UK PLC,financial services,other,anti-money-laundering deficiencies,2025-07-16,50098716.0,Financial Conduct Authority,"Barclays agreed to pay a fine of £37,314,700 in settlement of a finding by the FCA that Barclays provided banking services to Stunt & Co. without any adequate attempt to manage money laundering risks, even after receiving information from law enforcement about suspected money laundering over money Stunt & Co. received from Fowler Oldfield and learning that both companies had been raided by the police.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65996,UK,J.P. Morgan Securities Ltd.,financial services,financial,investor protection violation,2010-05-25,47820864.0,Financial Services Authority,"J.P. Morgan Securities paid a £33.32 million fine in settlement of a finding by the FSA that the company failed to maintain adequate accounts with trust status to distinguish client assets accurately, risking loss to the client if the company became insolvent.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65974,UK,UBS AG,financial services,financial,investor protection violation,2012-11-26,47561580.0,Financial Services Authority,"UBS paid a £29.7 million fine in settlement of a finding by the FSA that the company failed to prevent large scale unauthorised trading, after a trader was convicted of fraud with $2.3 billion of losses in Global Synthetic Equities trading.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65895,UK,Commerzbank AG,financial services,other,anti-money-laundering deficiencies,2020-06-17,47355044.0,Financial Conduct Authority,Commerzbank paid a £37 million fine in settlement of a finding by the FCA that the company failed to have adequate anti-money laundering systems and controls in place from 2012 to 2017.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66404,UK,BAE Systems plc,aerospace and military contracting,competition,kickbacks and bribery,2010-02-05,46857000.0,Serious Fraud Office,The SFO reached an agreement with BAE Systems that the company would plead guilty in the Crown Court to an offence under section 221 of the Companies Act 1985 of failing to keep reasonably accurate accounting records in relation to its activities in Tanzania. The company agreed to pay £30 million comprising a financial order to be determined by a Crown Court judge with the balance paid as an ex gratia payment for the benefit of the people of Tanzania.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65939,UK,Lloyds Bank plc and Bank of Scotland plc,financial services,financial,investor protection violation,2013-12-10,46050925.0,Financial Conduct Authority,"Lloyds Bank and Bank of Scotland paid £28 million in settlement of a finding by the FCA that the companies failed to control incentives to sales staff, resulting in unsuitable savings, insurance and investment products being sold to customers.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65906,UK,Merrill Lynch International,financial services,financial,investor protection violation,2017-10-18,45512989.0,Financial Conduct Authority,Merrill Lynch paid a £34.5 million fine in settlement of a finding by the FCA that the company failed to report 68.5 million transactions in exchange traded derivatives because it had insufficient oversight and resources allocated.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66326,UK,Royal Bank of Scotland Group plc,financial services,competition,anti-competitive practices,2011-01-20,45386625.0,Office of Fair Trading,RBS paid a £28.5 million fine in settlement of a decision by the OFT that it and Barclays engaged in anti-competitive actions by sharing confidential future pricing information for their loan products offered to large professional services firms. Barclays brought the matter to the OFT's attention and was granted immunity to a fine under the leniency policy.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65901,UK,Goldman Sachs International,financial services,financial,investor protection violation,2019-03-27,45307528.0,Financial Conduct Authority,"Goldman Sachs paid a £34.3 million fine in settlement of a finding by the FCA that the company failed to have reasonable systems in place to follow transaction reporting requirements, thus failing to report approximately 15% of its transactions during the relevant period.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65932,UK,Barclays Bank plc,financial services,financial,investor protection violation,2014-05-23,43793554.0,Financial Conduct Authority,"Barclays paid a £26 million fine in settlement of a finding by the FCA that the company failed to adequately manage conflicts of interest in relation to inappropriate conduct by a trader participating in options products dependent on the price of gold and also participating in the Gold Fixing, the market's price setting mechanism.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-78837,UK,RBC Europe Limited and Royal Bank of Canada,financial services,competition,anti-competitive practices,2025-02-21,43252740.0,Competition and Markets Authority,"The CMA issued five separate infringement decisions finding that 5 pairs of banks broke competition law by unlawfully sharing competitively sensitive information concerned the buying and selling of UK government bonds - specifically gilts and gilt asset swaps. Four banks -- Citi, HSBC, Morgan Stanley and Royal Bank of Canada settled and agreed to pay fines totalling £104,460,000. Deutsche Bank alerted the CMA to its participation in the unlawful conduct under the CMA's leniency policy and benefited from immunity from any fine.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-67340,UK,Citigroup Global Markets Limited,financial services,other,internal controls deficiency,2024-05-22,43159732.0,Bank of England-Prudential Regulation Authority,"Citigroup was fined £27,766,200 by the FCA and £33,880,000 by the Prudential Regulation Authority for systems failures that allowed an input error to a trading algorithm to trade $189 billion of equities in European markets instead of the intended $58 million, risking disorder in the market.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66383,UK,Mastercard,financial services,competition,anti-competitive practices,2022-01-18,42883812.0,Payment Systems Regulator,Mastercard and four other payments companies were fined a total of £33 million by the Payment Systems Regulator for engaging in anti-competitive behaviour by agreeing not to compete or poach each other's clients. tps://www.paymentscardsandmobile.com/payment-systems-regulator-names-mastercard-in-pre-paid-card-cartel/,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-66395,UK,GPT Special Project Management Ltd/Airbus,aerospace and military contracting,competition,kickbacks and bribery,2021-04-08,41663408.0,Serious Fraud Office,"Airbus subsidiary GPT pleaded guilty to corruption between December 2008 and July 2010 in relation to contracts awarded to GPT in respect of work carried out for the Saudi Arabian National Guard. In sentencing GPT, the judge ordered the company to pay a confiscation order of £20,603,000, fine of £7,521,920, and costs of £2,200,000.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-65903,UK,Santander UK plc,financial services,financial,banking violation,2018-12-19,41576871.0,Financial Conduct Authority,Santander paid a £32.8 million fine in settlement of a finding by the FCA that the company failed to have suitable probate and bereavement processes resulting in funds in deceased customers' accounts taking an excessive time to identify or transfer.,Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
VTG24-83272,UK,The Carphone Warehouse Limited,retailing,financial,insurance violation,2019-03-13,38509355.0,Financial Conduct Authority,"The Carphone Warehouse paid a £29.1 million fine in settlement of a finding by the FCA that the company mis-sold mobile phone insurance and technical support, with sales consultants inadequately trained to assess a customer's needs to determine whether the product was suitable.",Link to this record on Violation Tracker UK: here,uk,2_uk_cases.csv,,,
