enforcement_id,country_code,regulation_id,regulation_name,case_name,company_name,sector,violation_type,violation_date,enforcement_date,fine_amount_usd,settlement_type,ai_related,enforcing_agency,source_url,summary
US_FTC_MERGER_910138,US,US_FTC,Federal Trade Commission Act,"Service Corporation International, In the Matter of",Service Corporation International,healthcare,"deceptive practices, unfair practices",2025-06-17,2009-11-24,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910138/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910050,US,US_FTC,Federal Trade Commission Act,"Panasonic Corporation and Sanyo Electric Co., Ltd., In the Matter of","Panasonic Corporation and Sanyo Electric Co., Ltd.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2009-11-24,9000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910050/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910075,US,US_FTC,Federal Trade Commission Act,"Schering-Plough Corporation, , In the Matter of","Schering-Plough Corporation, ",healthcare,"deceptive practices, unfair practices",2025-06-17,2009-10-29,41400000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910075/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910053,US,US_FTC,Federal Trade Commission Act,"Pfizer Inc., a corporation, and Wyeth, a corporation, In the Matter of","Pfizer Inc., a corporation, and Wyeth, a corporation",healthcare,"deceptive practices, unfair practices",2025-06-17,2009-10-14,68000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910053/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910086,US,US_FTC,Federal Trade Commission Act,"K+S Aktiengesellschaft and International Salt Company LLC, In the Matter of",K+S Aktiengesellschaft and International Salt Company LLC,manufacturing,"deceptive practices, unfair practices",2025-06-17,2009-09-25,1680000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910086/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910064,US,US_FTC,Federal Trade Commission Act,"Thoratec Corporation, and HeartWare International, Inc., In the Matter of","Thoratec Corporation, and HeartWare International, Inc.",healthcare,"monopoly, deceptive practices, unfair practices",2025-06-17,2009-07-30,282000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9339/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810259,US,US_FTC,Federal Trade Commission Act,"Carilion Clinic, a corporation, In the Matter of","Carilion Clinic, a corporation",healthcare,"deceptive practices, unfair practices",2009-10-07,2010-01-26,0,administrative_complaint,1,FTC,https://www.ftc.gov/os/adjpro/d9338/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810255,US,US_FTC,Federal Trade Commission Act,"CSL Limited, a corporation, and Cerberus-Plasma Holdings, LLC, In the Matter of","CSL Limited, a corporation, and Cerberus-Plasma Holdings, LLC",healthcare,"deceptive practices, unfair practices",2025-06-17,2009-05-27,3100000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9337/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810265,US,US_FTC,Federal Trade Commission Act,"BASF SE, a corporation, in the Matter of","BASF SE, a corporation",manufacturing,"deceptive practices, unfair practices",2011-11-16,2009-04-02,5100000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810265/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710230,US,US_FTC,Federal Trade Commission Act,"Lubrizol Corporation, The, and The Lockhart Company, In the Matter of","Lubrizol Corporation, The, and The Lockhart Company",manufacturing,"deceptive practices, unfair practices",2025-06-17,2009-02-26,15600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710230/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_910000,US,US_FTC,Federal Trade Commission Act,"Getinge AB and Datascope Corp., In the Matter of",Getinge AB and Datascope Corp.,healthcare,"deceptive practices, unfair practices",2025-06-17,2009-01-29,865000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0910000/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810214,US,US_FTC,Federal Trade Commission Act,"Dow Chemical Company, The","Dow Chemical Company, The",manufacturing,"monopoly, deceptive practices, unfair practices",2025-06-17,2009-01-23,18800000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810214/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810148,US,US_FTC,Federal Trade Commission Act,"CRH plc, Oldcastle, Inc., Oldcastle Architectural, Inc.,  Robert Schlegel, and Pavestone Company, L.P., In the Matter of","CRH plc, Oldcastle, Inc., Oldcastle Architectural, Inc.,  Robert Schlegel, and Pavestone Company, L.P.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2009-01-14,540000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9335/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810240,US,US_FTC,Federal Trade Commission Act,"King Pharmaceuticals, Inc., and Alpharma Inc., In the Matter of","King Pharmaceuticals, Inc., and Alpharma Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2008-12-29,1600000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810240/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610123,US,US_FTC,Federal Trade Commission Act,"Inverness Medical Innovations, Inc., In the Matter of","Inverness Medical Innovations, Inc.",healthcare,"monopoly, restraint of trade, deceptive practices, unfair practices",2025-06-17,2008-12-23,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610123/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810224,US,US_FTC,Federal Trade Commission Act,"Teva Pharmaceutical Industries Ltd., a corporation, and Barr Pharmaceuticals, Inc., a corporation, In the Matter of","Teva Pharmaceutical Industries Ltd., a corporation, and Barr Pharmaceuticals, Inc., a corporation",healthcare,"deceptive practices, unfair practices",2025-06-17,2008-10-23,8900000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810224/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810156,US,US_FTC,Federal Trade Commission Act,"Ovation Pharmaceuticals, Inc. d/b/a","Ovation Pharmaceuticals, Inc. d/b/a",healthcare,"monopoly, deceptive practices, unfair practices",2025-06-17,2008-12-16,0,permanent_injunction,1,FTC,https://www.ftc.gov/os/caselist/0810156/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810155,US,US_FTC,Federal Trade Commission Act,"CCC Holdings Inc., and Aurora Equity Partners III L.P., In the Matter of","CCC Holdings Inc., and Aurora Equity Partners III L.P.",technology,"deceptive practices, unfair practices",2025-06-17,2008-11-25,1400000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9334/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810170,US,US_FTC,Federal Trade Commission Act,"Red Sky Holdings LP, and Newpark Resources, Inc., In the Matter of","Red Sky Holdings LP, and Newpark Resources, Inc.",energy,"deceptive practices, unfair practices",2025-06-17,2008-10-23,85000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9333/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710212,US,US_FTC,Federal Trade Commission Act,"Hexion LLC, et al., In the Matter of","Hexion LLC, et al.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2008-10-02,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710212/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810133,US,US_FTC,Federal Trade Commission Act,"Reed Elsevier NV, et al., In the Matter of","Reed Elsevier NV, et al.",technology,"deceptive practices, unfair practices",2025-06-17,2008-09-16,4099999999,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810133/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810146,US,US_FTC,Federal Trade Commission Act,"Fresenius Medical Care AG & Co. KGaA, et al., In the Matter of","Fresenius Medical Care AG & Co. KGaA, et al.",healthcare,"deceptive practices, unfair practices",2025-06-17,2008-09-15,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810146/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810131,US,US_FTC,Federal Trade Commission Act,"Polypore International, Inc., In the Matter of","Polypore International, Inc.",manufacturing,"monopoly, deceptive practices, unfair practices",2010-03-08,2009-01-08,0,administrative_complaint,1,FTC,https://www.ftc.gov/os/adjpro/d9327/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710193,US,US_FTC,Federal Trade Commission Act,"Sun Pharmaceutical Industries Ltd., In the Matter of (Taro Pharmaceuticals)",Sun Pharmaceutical Industries Ltd.,healthcare,"deceptive practices, unfair practices",2008-09-19,2008-08-13,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710193/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810045,US,US_FTC,Federal Trade Commission Act,"McCormick & Company, Incorporated, In the Matter of","McCormick & Company, Incorporated",manufacturing,"deceptive practices, unfair practices",2025-06-17,2008-07-30,605000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810045/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810119,US,US_FTC,Federal Trade Commission Act,"Pernod Ricard S.A., In the Matter of",Pernod Ricard S.A.,manufacturing,"deceptive practices, unfair practices",2025-06-17,2008-07-17,9000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810119/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810079,US,US_FTC,Federal Trade Commission Act,"Flow International Corporation, In the Matter of",Flow International Corporation,manufacturing,"deceptive practices, unfair practices",2025-06-17,2008-07-10,109000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810079/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710203,US,US_FTC,Federal Trade Commission Act,"Carlyle Partners IV, L.P., et al., In the Matter of","Carlyle Partners IV, L.P., et al.",manufacturing,"deceptive practices, unfair practices",2025-06-17,2008-06-30,1500000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710203/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610166,US,US_FTC,Federal Trade Commission Act,Inova Health System Foundation and Prince William Health System,Inova Health System Foundation and Prince William Health System,healthcare,"deceptive practices, unfair practices",2025-06-17,2008-05-13,0,preliminary_injunction,1,FTC,https://www.ftc.gov/os/caselist/0610166/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_810073,US,US_FTC,Federal Trade Commission Act,"Agrium Inc. and UAP Holding Corp ., In the Matter of",Agrium Inc. and UAP Holding Corp .,retail,"deceptive practices, unfair practices",2008-10-31,2008-05-05,2650000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0810073/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610209,US,US_FTC,Federal Trade Commission Act,"TALX Corporation, In the Matter of",TALX Corporation,healthcare,"deceptive practices, unfair practices",2025-06-17,2008-04-28,270000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610209/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710120,US,US_FTC,Federal Trade Commission Act,"Great Atlantic & Pacific Tea Company, The, Inc., and Pathmark Stores, Inc., In the Matter of","Great Atlantic & Pacific Tea Company, The, Inc., and Pathmark Stores, Inc.",retail,"deceptive practices, unfair practices",2025-06-17,2007-11-27,1300000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710120/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710132,US,US_FTC,Federal Trade Commission Act,"Schering-Plough Corporation, In the Matter of",Schering-Plough Corporation,healthcare,"deceptive practices, unfair practices",2008-01-04,2007-11-16,14400000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710132/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610281,US,US_FTC,Federal Trade Commission Act,"Owens Corning., In the Matter of",Owens Corning.,manufacturing,"deceptive practices, unfair practices",2025-06-17,2007-10-26,0,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610281/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710101,US,US_FTC,Federal Trade Commission Act,"Kyphon, Inc., Disc-O-Tech Medical Technologies Ltd. et al., In the Matter of","Kyphon, Inc., Disc-O-Tech Medical Technologies Ltd. et al.",healthcare,"monopoly, deceptive practices, unfair practices",2025-06-17,2007-10-09,220000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710101/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710164,US,US_FTC,Federal Trade Commission Act,"Mylan Laboratories Inc. and E. Merck oHG., In the Matter of",Mylan Laboratories Inc. and E. Merck oHG.,healthcare,"deceptive practices, unfair practices",2025-06-17,2007-09-27,6600000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710164/0710164.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510234,US,US_FTC,Federal Trade Commission Act,"American Renal Associates, Inc., a corporation, and Fresenius Medical Care Holdings, Inc., a corporation","American Renal Associates, Inc., a corporation, and Fresenius Medical Care Holdings, Inc., a corporation",healthcare,"deceptive practices, unfair practices",2025-06-17,2007-09-07,4400000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510234/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710168,US,US_FTC,Federal Trade Commission Act,"Jarden/K2, Inc., In the Matter of","Jarden/K2, Inc.",manufacturing,"deceptive practices, unfair practices",2007-09-21,2007-08-09,1200000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710168/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710114,US,US_FTC,Federal Trade Commission Act,"Whole Foods Market, Inc., and Wild Oats Markets, Inc.","Whole Foods Market, Inc., and Wild Oats Markets, Inc.",retail,"deceptive practices, unfair practices",2025-06-17,2008-01-14,670000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/caselist/0710114/0710114.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610257,US,US_FTC,Federal Trade Commission Act,"Rite Aid Corporation and The Jean Coutu Group (PJC), Inc., In the Matter of","Rite Aid Corporation and The Jean Coutu Group (PJC), Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2007-06-04,3500000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610257/0610257.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610140,US,US_FTC,Federal Trade Commission Act,"Equitable Resources, Inc., et al.","Equitable Resources, Inc., et al.",energy,"deceptive practices, unfair practices",2025-06-17,2007-04-13,0,preliminary_injunction,1,FTC,https://www.ftc.gov/os/caselist/0610140/0610140.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710063,US,US_FTC,Federal Trade Commission Act,"Actavis Group hf. and Abrika Pharmaceuticals, Inc., In the Matter of","Actavis Group hf. and Abrika Pharmaceuticals, Inc.",healthcare,"monopoly, deceptive practices, unfair practices",2025-06-17,2007-04-16,235000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710063/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610259,US,US_FTC,Federal Trade Commission Act,"Paul L. Foster, Western Refining, Inc., and Giant Industries, Inc., In the Matter of","Paul L. Foster, Western Refining, Inc., and Giant Industries, Inc.",energy,"deceptive practices, unfair practices",2025-06-17,2007-05-03,1400000000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/adjpro/d9323/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610197,US,US_FTC,Federal Trade Commission Act,"TC Group, LLC., Riverstone Holdings LLC, Carlyle/Riverstone Global Energy and Power Fund II, LP, and Carlyle/Riverstone Global Energy and Power Fund III, LP, In the Matter of","TC Group, LLC., Riverstone Holdings LLC, Carlyle/Riverstone Global Energy and Power Fund II, LP, and Carlyle/Riverstone Global Energy and Power Fund III, LP",energy,"deceptive practices, unfair practices",2025-06-17,2006-03-16,22000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610197/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_710002,US,US_FTC,Federal Trade Commission Act,"Hospira, Inc., and Mayne Pharma Limited, In the Matter of","Hospira, Inc., and Mayne Pharma Limited",healthcare,"deceptive practices, unfair practices",2025-06-17,2007-01-18,2000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0710002/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610220,US,US_FTC,Federal Trade Commission Act,"Johnson & Johnson and Pfizer Inc., In the Matter of",Johnson & Johnson and Pfizer Inc.,healthcare,"deceptive practices, unfair practices",2025-06-17,2006-12-12,16600000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610220/0610220.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610156,US,US_FTC,Federal Trade Commission Act,"Service Corporation International and Alderwoods Group, Inc., In the Matter of","Service Corporation International and Alderwoods Group, Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2008-05-06,9600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610156/0610156.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610187,US,US_FTC,Federal Trade Commission Act,"Thermo Electron Corporation, In the Matter of",Thermo Electron Corporation,healthcare,"deceptive practices, unfair practices",2007-03-30,2006-10-17,12800000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610187/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610114,US,US_FTC,Federal Trade Commission Act,"Linde AG and The BOC Group PLC., In the Matter of",Linde AG and The BOC Group PLC.,manufacturing,"deceptive practices, unfair practices",2025-06-17,2006-07-18,14400000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610114/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510263,US,US_FTC,Federal Trade Commission Act,"Hologic Inc., In the Matter of",Hologic Inc.,healthcare,"deceptive practices, unfair practices",2025-06-17,2006-07-07,9600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510263/0510263.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610046,US,US_FTC,Federal Trade Commission Act,"Boston Scientific Corporation and Guidant Corporation, In the Matter of",Boston Scientific Corporation and Guidant Corporation,healthcare,"deceptive practices, unfair practices",2006-07-25,2006-04-20,27000000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610046/0610046.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510154,US,US_FTC,Federal Trade Commission Act,"Fresenius AG, In the Matter of",Fresenius AG,healthcare,"deceptive practices, unfair practices",2006-07-05,2006-03-30,3500000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510154/0510154.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_610031,US,US_FTC,Federal Trade Commission Act,"Allergan, Inc., and Inamed Corporation, In the Matter of","Allergan, Inc., and Inamed Corporation",healthcare,"deceptive practices, unfair practices",2025-06-17,2006-03-08,3200000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0610031/0610031.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510214,US,US_FTC,Federal Trade Commission Act,"Teva Pharmaceutical Industries Ltd. and IVAX Corporation, In the Matter of",Teva Pharmaceutical Industries Ltd. and IVAX Corporation,healthcare,"deceptive practices, unfair practices",2025-06-17,2006-01-23,7400000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510214/0510214.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510050,US,US_FTC,Federal Trade Commission Act,"Johnson & Johnson, In the Matter of",Johnson & Johnson,healthcare,"deceptive practices, unfair practices",2025-06-17,2005-11-02,25400000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510050/0510050.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510051,US,US_FTC,Federal Trade Commission Act,"DaVita, Inc.","DaVita, Inc.",healthcare,"deceptive practices, unfair practices",2025-06-17,2005-10-04,3100000000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510051/0510051.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510115,US,US_FTC,Federal Trade Commission Act,"Procter & Gamble Company and The Gillette Company, In the Matter of",Procter & Gamble Company and The Gillette Company,manufacturing,"deceptive practices, unfair practices",2025-06-17,2005-09-30,9600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510115/0510115.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510131,US,US_FTC,Federal Trade Commission Act,"Aloha Petroleum, Ltd., et al.","Aloha Petroleum, Ltd., et al.",energy,"deceptive practices, unfair practices",2025-06-17,2005-07-28,9600000,preliminary_injunction,1,FTC,https://www.ftc.gov/os/caselist/0510131/index.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510029,US,US_FTC,Federal Trade Commission Act,"Penn National Gaming, Inc., In the Matter of","Penn National Gaming, Inc.",retail,"monopoly, deceptive practices, unfair practices",2025-06-17,2005-07-27,9600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510029/0510029.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
US_FTC_MERGER_510106,US,US_FTC,Federal Trade Commission Act,"Novartis AG, In the Matter of (Eon Labs, Inc)",Novartis AG,healthcare,"deceptive practices, unfair practices",2025-06-17,2005-07-19,9600000,consent_order,1,FTC,https://www.ftc.gov/os/caselist/0510106/0510106.shtm,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site."
