enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-75669,GB,HSBC Bank PLC,financial services,financial offenses,anti-money-laundering deficiencies,2024-11-26,368794,Isle of Man Financial Services Authority,"HSBC agreed to pay £293,930 in settlement of a finding by The Authority that they had made payments to clients against restrictions imposed by the Court or the Financial Intelligence Unit.",Link to this record on Violation Tracker UK: here
VTG24-67114,GB,G4S Care and Justice Services (UK) Ltd,business services,safety-related offenses,workplace safety or health violation,2021-06-22,367218,Health and Safety Executive,G4S Care and Justice Services (UK) Ltd pleaded guilty to breaching section 2(1) and Section 33(1)(a) of the Health and Safety at Work Act 1974 after an employee suffered life-changing injuries when he was assaulted by four individuals at a young offender's training facility in Milton Keynes.,Link to this record on Violation Tracker UK: here
VTG24-67235,GB,South West Water Ltd,utilities and power generation,environment-related offenses,water pollution violation,2022-09-13,365916,Drinking Water Inspectorate,Section 70 supply of water unfit for human consumption,Link to this record on Violation Tracker UK: here
VTG24-66003,GB,Argent Energy (UK) Limited,diversified,safety-related offenses,workplace safety or health violation,2019-02-26,357804,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67333,GB,Pirelli Tyres Limited,automotive parts,safety-related offenses,workplace safety or health violation,2024-05-10,356676,Health and Safety Executive,"Pirelli Tires, International Rubber, and DCS Multiserve pleaded guilty to breaches of Health and Safety at Work Acts and were fined, after a lift truck engineer was seriously injured while working at the Pirelli Tyres factory in Carlisle.",Link to this record on Violation Tracker UK: here
VTG24-67225,GB,Serco Limited,miscellaneous services,safety-related offenses,workplace safety or health violation,2023-06-26,352549,Health and Safety Executive,"Serco Limited pleaded guilty to breaching Section 2(1) and 3(1) of the Health and Safety at Work Act 1974 when a man was killed when the lorry he was a passenger in crashed into litter picking vans blocking a lane of a dual carriageway in Norfolk. and was fined £240,000 and ordered to pay costs of 37,074.",Link to this record on Violation Tracker UK: here
VTG24-67135,GB,Commerzbank AG,financial services,employment-related offenses,labor standards violation,2022-09-06,347260,Employment Tribunal,"Maternity and Pregnancy Rights, Public Interest Disclosure, Sex Discrimination",Link to this record on Violation Tracker UK: here
VTG24-67086,GB,Alliance Medical Limited,financial services,safety-related offenses,workplace safety or health violation,2022-09-30,346693,Health and Safety Executive,"Alliance Medical Limited pleaded guilty to breaches of the Ionising Radiations Regulations 2017 and were fined £300,000 and ordered to pay costs of £11,382 following an incident in which employees were exposed to radiation levels in excess of the legal annual dose limit.",Link to this record on Violation Tracker UK: here
VTG24-66083,GB,Tesco Stores Limited,retailing,safety-related offenses,workplace safety or health violation,2014-06-13,346689,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65848,GB,Thames Water Utilities Limited,utilities and power generation,environment-related offenses,water pollution violation,2017-08-31,346687,Environment Agency,"Thames Water Utilities Limited agreed to an Enforcement Undertaking to implement a catchment study, restoration and remediation works, pay costs including £50,000 to Luton Hoo Park, and contribute £100,000 to Herts & Middlesex Wildlife Trust, and £119,000 to Veralum Angling Club in settlement of discharging matter or effluent that is poisonous or injurious to fish, spawn, spawning areas or food of fish.",Link to this record on Violation Tracker UK: here
VTG24-66174,GB,ISS Mediclean Limited,business services,safety-related offenses,workplace safety or health violation,2012-03-29,345269,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66201,GB,Syngenta Limited,chemicals,safety-related offenses,workplace safety or health violation,2011-09-01,344679,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65967,GB,KPMG LLP,business services,financial offenses,accounting fraud or deficiencies,2015-02-03,344185,Financial Reporting Council,"The Financial Reporting Council published the report of the disciplinary hearing in relation to KPMG LLP and its Chief Operating Officer regarding admitted breaches of the Ethical Standards for Auditors. Following agreement to allegations by KPMG the Tribunal made four findings of Misconduct against KPMG relating to: (1) its failure to require the COO to sell his shares in Cable and Wireless Worldwide PLC, which was at that time an audit client of the firm, upon his appointment as Partner in 2011; (2) the lack of sufficient or appropriate procedures to prevent or identify the failure on the part of the COO to sell the shares; (3) the lack of an appropriate control environment that placed adherence to ethical principles and compliance with Ethical Standards above commercial considerations; and (4) the subsequent appointment of the individual to the role of Chief Operating Officer when less than two years previously he had been in a position to exert significant influence over the financial statements of CWW. In relation to KPMG, the Tribunal imposed a Reprimand and, before discount for admissions, the Tribunal determined a Fine of £350,000 (subsequently adjusted by 35% to £227,500 to reflect KPMG's admissions).",Link to this record on Violation Tracker UK: here
VTG24-66232,GB,Smurfit Kappa UK Ltd,paper and packaging,safety-related offenses,workplace safety or health violation,2010-09-14,341221,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66064,GB,Suez Recycling and Recovery UK Ltd,waste management and environmental services,safety-related offenses,workplace safety or health violation,2014-10-07,340723,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67182,GB,United Utilities Water Ltd,utilities and power generation,environment-related offenses,water pollution violation,2018-06-05,339344,Drinking Water Inspectorate,Regulation 33:- breach of Regulation 26 (1) inadequate treatment and disinfection of water for two events from 31 March-3 April 2015 and 19 July-22 July 2015,Link to this record on Violation Tracker UK: here
VTG24-83996,GB,Mazars LLP,business services,financial offenses,accounting fraud or deficiencies,2022-01-05,339325,Financial Reporting Council,The FRC's Enforcement Committee concluded that Mazars LLP failed to comply with the Regulatory Framework for Auditing in its audit of a local government authority's 2019 financial statements.,Link to this record on Violation Tracker UK: here
VTG24-66957,GB,Yorkshire Water Services Ltd,utilities and power generation,environment-related offenses,water pollution violation,2022-01-28,338023,Environment Agency,"Yorkshire Water was fined £233,000 and ordered to pay £18,766 costs and £170 Victim Surcharge after pleading guilty to a sewage leak that led to the deaths of hundreds of fish in Tong Beck when a temporary valve was left for years without records, inspection or telemetry.",Link to this record on Violation Tracker UK: here
VTG24-66656,GB,UNITED UTILITIES WATER PLC,utilities and power generation,environment-related offenses,water pollution violation,2014-04-30,337660,Environment Agency,"United Utilities was fined £400,000 plus £60,000 in costs across 2 charges for a leak at a biogas plant at its wastewater site in Cheadle Heath, Cheshire",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-80854,GB,Pearson,information technology,safety-related offenses,childcare and educational services violation,2024-10-25,337428,Office of Qualifications and Examinations Regulation (Ofqual),"In October 2024 Pearson signed a settlement proposal admitting it had failed to comply with its Conditions of Recognition in relation to the identification, monitoring and management of conflicts of interest, and in relation to maintaining the confidentiality of assessment materials during 2023.",Link to this record on Violation Tracker UK: here
VTG24-66266,GB,Yahoo! UK Services Limited,telecommunications,consumer-protection-related offenses,privacy violation,2018-06-12,335400,Information Commissioner's Office,"Yahoo! UK Services Limited was fined £250,000 by the Information Commissioner's Office following a cyber-attack in November 2014. The incident was publicly disclosed in September 2016, almost two years after it had taken place.",Link to this record on Violation Tracker UK: here
VTG24-66853,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,water pollution violation,2011-08-03,334682,Environment Agency,UNTREATED SEWAGE DEPOSITED ON LAND AT WIMBORNE WAY,Link to this record on Violation Tracker UK: here
VTG24-66179,GB,Tarmac Aggregates Limited,building materials,safety-related offenses,workplace safety or health violation,2012-03-08,333868,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67152,GB,E.On,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2021-03-02,333530,Office of Gas and Electricity Markets,Ofgem concluded compliance engagement with 18 suppliers in relation to their adherence to the price protection rules which should protect customers' tariff prices when they decide to either switch suppliers or tariffs after a price increase.,Link to this record on Violation Tracker UK: here
VTG24-66229,GB,CBRE Managed Services Limited,real estate,safety-related offenses,workplace safety or health violation,2010-10-16,331232,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66039,GB,Renault Retail Group UK Limited,motor vehicles,safety-related offenses,workplace safety or health violation,2015-10-06,330758,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-81995,GB,Plus500UK Limited,financial services,financial offenses,investor protection violation,2012-10-24,328512,Financial Services Authority,"Plus500UK and James Sharp and Co. paid £205,128 and £49,000 fines respectively in settlement of findings by the FSA that the companies failed to provide accurate transaction reports on their trading, when reportable transactions had to be submitted to the FSA by the close of the business day after the transaction took place for detection and investigation of market abuse.",Link to this record on Violation Tracker UK: here
VTG24-66140,GB,Morgan Technical Ceramics Limited,miscellaneous manufacturing,safety-related offenses,workplace safety or health violation,2012-12-03,327406,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66075,GB,SPS Aerostructures Ltd,diversified,safety-related offenses,workplace safety or health violation,2014-07-21,325649,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-81960,GB,Elis UK Limited (Previously Berendsen UK Limited),business services,employment-related offenses,labor standards violation,2024-02-20,325312,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-65779,GB,Jaguar Land Rover Ltd,motor vehicles,employment-related offenses,labor standards violation,2020-09-28,324630,Employment Tribunal,"Disability Discrimination, Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-66367,GB,DB Cargo (UK) Limited,freight and logistics,safety-related offenses,workplace safety or health violation,2021-03-22,323909,Office of Rail and Road,"DB Cargo was fined £200,000 plus £33,768 costs after pleading guilty to breaching the Health and Safety at Work Act leading to an employee suffering amputation of his right arm.",Link to this record on Violation Tracker UK: here
VTG24-83615,GB,Go Outdoors Retail Limited,retailing,employment-related offenses,labor standards violation,2025-10-17,322342,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-66057,GB,Moy Park Limited,food products,safety-related offenses,workplace safety or health violation,2015-01-07,319433,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66127,GB,Tata Steel UK Limited,diversified,safety-related offenses,workplace safety or health violation,2013-04-02,319171,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66149,GB,Pirelli Tyres Ltd,automotive parts,safety-related offenses,workplace safety or health violation,2012-09-30,317524,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66715,GB,Severn Trent Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2016-07-21,317184,Environment Agency,"Severn Trent was ordered to pay a £426,000 fine, £38,642 costs and £120 victim surcharge after pleading guilty to allowing sewage to enter a waterway.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-65802,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2020-06-15,313575,Environment Agency,"Yorkshire Water Services Limited agreed to an Enforcement Undertaking to repair and improve the site, plus pay costs and contribute £250,000 to Yorkshire Wildlife Trust in settlement of failing to comply with a permit condition for water discharge activity.",Link to this record on Violation Tracker UK: here
VTG24-66629,GB,SOUTHERN WATER SERVICES LTD,financial services,environment-related offenses,water pollution violation,2013-08-21,313560,Environment Agency,"Southern Water were fined £200,000 after untreated sewage was discharged into the sea off Margate between January and June 2011",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-80845,GB,British Airways PLC,airlines,employment-related offenses,labor standards violation,2025-05-29,311968,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-65548,GB,"PayPal Holdings, Inc. and PayPal (Europe) Sarl et Cie SCA and PayPal SE",financial services,financial offenses,investor protection violation,2019-09-24,311875,Competition and Markets Authority,"Paypal was fined £250,000 for violating a derogation allowing it to start integration with part of the acquired iZettle AB before completion of a CMA merger investigation as long as the integration did not affect business in the UK. PayPal was alleged to have started a pilot scheme cross-selling iZettle card readers to Paypal customers in the UK.",Link to this record on Violation Tracker UK: here
VTG24-65558,GB,Primark Stores Limited,food products,employment-related offenses,labor standards violation,2017-12-08,310078,"Department for Business, Energy & Industrial Strategy","The fine for not paying minimum wage is not reported, penalty shown is the wage arrears paid, £231973.12 to 9735 workers",Link to this record on Violation Tracker UK: here
VTG24-76417,GB,Saint-Gobain Glass (United Kingdom) Limited,private equity (including portfolio companies),safety-related offenses,workplace safety or health violation,2015-04-27,309481,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67291,GB,SSE,utilities and power generation,competition-related offenses,energy market violation,2023-11-09,309431,Office of Gas and Electricity Markets,"Energy suppliers British Gas, OVO, Bulb, E.ON, Scottish Power and SSE agreed to pay out a total of £10.8 million after missing smart meter installation targets for 2022.",Link to this record on Violation Tracker UK: here
VTG24-66193,GB,Kimberly - Clark Limited,household and personal care products,safety-related offenses,workplace safety or health violation,2011-12-14,308900,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66300,GB,BT Group plc,telecommunications,consumer-protection-related offenses,consumer protection violation,2020-03-12,307255,Office of Communications,"BT was fined £245,000 in a finding by Ofcom that the company's subsidiary EE overcharged customers for directory enquiry services after a price cap was imposed by Ofcom.",Link to this record on Violation Tracker UK: here
VTG24-66994,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2022-06-22,307000,Environment Agency,"The offence was operating without or other than in accordance with an environmental permit at a regulated facility for a water discharge activity - Regulation 38(1). It relates to 2 separate unauthorised sewage discharges from Hoyle Mill Lane Sewage Pumping Station and pollution incidents of Hoyle Mill Stream, Wakefield, West Yorkshire in July 2020 and August 2020.",Link to this record on Violation Tracker UK: here
VTG24-67179,GB,Thames Water Utilities Ltd,utilities and power generation,environment-related offenses,water pollution violation,2019-06-10,304364,Drinking Water Inspectorate,Regulation 33(1):- breach of Regulation 26(1)(a) failure to disinfect water and breach of 26(4) failure to design and continuously operate an adequate treatment process Regulation 33(1) breach of Regulation 26(1)(b) failure to subject water to sufficient preliminary treatment to prepare it for disinfection before treatment,Link to this record on Violation Tracker UK: here
VTG24-66702,GB,South West Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2015-11-20,303980,Environment Agency,"South West Water was fined a total of £300,000 plus costs of £14,421 for breaches of its permit conditions when sewage entered a stream near Cullompton.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67078,GB,British Airways Maintenance Cardiff Ltd,airlines,safety-related offenses,workplace safety or health violation,2023-01-06,303558,Health and Safety Executive,"British Airways Maintenance Cardiff was fined £230,000 and £21,623 costs after pleading guilty to breaching the Health and Safety at Work regulations when a worker was seriously injured by a fall from a docking platform where safety barriers had been removed.",Link to this record on Violation Tracker UK: here
VTG24-67326,GB,Hillside (UK Sports) ENC,entertainment,consumer-protection-related offenses,gambling industry violation,2024-04-04,302897,Gambling Commission,"Bet365 agreed to pay a total of £582,120 regulatory settlement in lieu of financial penalty over findings in a regulatory review that the company's licence holding companies Hillside (UK Gaming) and Hillside (UK Sports) had failed to have adequate social responsibility and anti-money laundering checks and procedures.",Link to this record on Violation Tracker UK: here
VTG24-66070,GB,Tata Steel UK Limited,diversified,safety-related offenses,workplace safety or health violation,2014-09-12,300497,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65829,GB,United Utilities Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2018-11-23,297053,Environment Agency,"United Utilities Water agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £142,000 to the Community Forest Trust and £90,000 to Mersey Rivers Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-67080,GB,Joseph Ash Limited,miscellaneous manufacturing,safety-related offenses,workplace safety or health violation,2022-11-07,294523,Health and Safety Executive,"Joseph Ash Limited pleaded guilty to breaching Sections 2(1) and 3 (1) of the Health and Safety at Work Act 1974 and were fined £239,000 and ordered to pay costs of £17,834 and a victim surcharge of £100, after a heavy goods vehicle driver suffered fatal chest injuries while unstrapping a load on a trailer.",Link to this record on Violation Tracker UK: here
VTG24-66069,GB,BAE Systems Global Combat Systems Munitions Limite,aerospace and military contracting,safety-related offenses,workplace safety or health violation,2014-09-19,293652,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66366,GB,EDF Energy Customers Plc et al,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2010-06-01,293460,Office of Gas and Electricity Markets,"Ofgem decided that EDF's payments of £200,000 to consumer funds obviated the need for a financial penalty in a finding that the company failed to correctly record the number of customer complaints.",Link to this record on Violation Tracker UK: here
VTG24-66217,GB,Rolls-Royce Submarines Limited,aerospace and military contracting,safety-related offenses,workplace safety or health violation,2011-03-03,292788,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67112,GB,St. Modwen Homes Limited,private equity (including portfolio companies),safety-related offenses,workplace safety or health violation,2021-09-20,291326,Health and Safety Executive,"St Modwen Homes Limited of Birmingham pleaded guilty to breaching the Construction (Design and Management) Regulations 2015, contravening Regulation 13(1) following an incident where three contractors fell from height suffering serious injuries.",Link to this record on Violation Tracker UK: here
VTG24-67217,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2023-05-31,291306,Environment Agency,"The offence was operating without or other than in accordance with an environmental permit (water discharge activity) Regulation 38(1). with unauthorised discharge of sewage into Hookstone Beck, Harrogate. The company agreed to upgrade telemetry and cover the EA's costs.",Link to this record on Violation Tracker UK: here
VTG24-66009,GB,Keadby Generation Limited,utilities and power generation,safety-related offenses,workplace safety or health violation,2018-01-18,287729,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66665,GB,Thames Water Utilities Limited,utilities and power generation,environment-related offenses,water pollution violation,2014-06-27,287570,Environment Agency,"Thames Water were found guilty of polluting the River Crane, killing an estimated 10,000 fish, and fined £75,000 and ordered to pay costs of £94,000",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-65819,GB,Severn Trent Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,285325,Environment Agency,"Severn Trent agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £226,000 to Trent Rivers Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-83617,GB,KPMG LLP,business services,financial offenses,accounting fraud or deficiencies,2025-09-11,285046,Institute of Chartered Accountants in England and Wales,"KPMG agreed to a Severe Reprimand and a fine of £188,414 (plus costs of £21,673) in settlement of a decision by the Conduct Committee that the company issued an unmodified audit opinion on financial statements that falsely stated it was conducted in accordance with the International Standards on Auditing.",Link to this record on Violation Tracker UK: here
VTG24-65820,GB,Northumbrian Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,284063,Environment Agency,"Northumbrian Water agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £110,000 to Tees Rivers Trust, £110,000 to Tees Valley Wildlife Trust and £5,000 to Chilton Primary Friends in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-65792,GB,Royal Mail Group Ltd,diversified,employment-related offenses,labor standards violation,2019-09-08,283426,Employment Tribunal,"Disability Discrimination, Public Interest Disclosure, Race Discrimination, Religion or Belief Discrimination, Sex Discrimination",Link to this record on Violation Tracker UK: here
VTG24-67214,GB,Royal Mail Group Ltd,diversified,employment-related offenses,labor standards violation,2022-10-03,281800,Employment Tribunal,"Notes: Total award was £2,365,614, however all but £250,000 was stayed pending outcome of appeal.",Link to this record on Violation Tracker UK: here
VTG24-67359,GB,Perenco UK Limited,oil and gas,environment-related offenses,oil or gas drilling violation,2024-04-30,281565,North Sea Transition Authority (formerly Oil & Gas Authority),"Perenco was fined £225,000 for venting 59 tonnes of gas for over a month from its Dimlington onshore gas processing plant without consent.",Link to this record on Violation Tracker UK: here
VTG24-66909,GB,MILLER HOMES LIMITED,private equity (including portfolio companies),environment-related offenses,water pollution violation,2021-11-23,279367,Environment Agency,"Miller Homes was fined £200,000, ordered to pay costs of more than £8,500 and a victim surcharge of £170 after pleading guilty to polluting a tributary of Grimescar Dyke with silt caused by construction activities.",Link to this record on Violation Tracker UK: here
VTG24-66055,GB,Air Liquide UK Limited,industrial services,safety-related offenses,workplace safety or health violation,2015-02-07,278505,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-79137,GB,Citibank N.A. United Kingdom,financial services,employment-related offenses,labor standards violation,2025-03-26,277114,Equality Commission for Northern Ireland,"Citibank agreed to pay £215,000 in settlement of alleged sex and disability discrimination against an employee when she wasn't given the opportunity for promotion whilst on maternity leave.",Link to this record on Violation Tracker UK: here
VTG24-83293,GB,Greggs Plc,retailing,employment-related offenses,labor standards violation,2024-02-20,277089,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-66680,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,environmental violation,2015-02-16,276282,Environment Agency,"Thames Water were charged a total of £220,000 plus £27,500 in costs across two charges, with one charge being £180,000 and the other £40,000. This was for polluting the River Blackwater, a tributary of the River Lodden in Surrey between August and September 2012",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-66012,GB,Reckitt Benckiser Healthcare (UK) Limited,household and personal care products,safety-related offenses,workplace safety or health violation,2017-09-09,275609,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67121,GB,Wyman-Gordon Limited,diversified,safety-related offenses,workplace safety or health violation,2023-03-16,272498,Health and Safety Executive,"Wyman-Gordon Limited pleaded guilty to breaching Section 2(1) of the Health and Safety at Work etc Act 1974 after an employee was seriously injured after falling into a pit. The company was fined £190,000 and ordered to pay £35,000 in costs",Link to this record on Violation Tracker UK: here
VTG24-66135,GB,Kier Integrated Services Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2013-01-26,268281,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66150,GB,Viridor Enviroscot Limited,private equity (including portfolio companies),safety-related offenses,workplace safety or health violation,2012-09-24,267284,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65837,GB,Wessex Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2018-06-01,267160,Environment Agency,"Wessex Water Services agreed to an Enforcement Undertaking to improve procedures, pay costs, and contribute £110,000 to Severn Estuary Partnership/Cardiff University, £50,000 to South Gloucestershire Council and £40,000 to FWAG SW in settlement of failing to comply with a condition of its water permit.",Link to this record on Violation Tracker UK: here
VTG24-65830,GB,United Utilities Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2018-11-23,267155,Environment Agency,"United Utilities Water agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £150,000 to the Mersey Rivers Trust, £25,000 to the Community Forest Trust and £33,650 to Lancashire Wildlife Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-66167,GB,Chessington World of Adventures Operations Limited,entertainment,safety-related offenses,workplace safety or health violation,2012-06-07,266980,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67038,GB,PricewaterhouseCoopers CI LLP,business services,financial offenses,accounting fraud or deficiencies,2022-09-21,265581,Institute of Chartered Accountants in England and Wales,"PricewaterhouseCoopers agreed to pay a fine of £215,000 plus £19,405 costs settling a finding by the ICAEW that the company issued an unqualified audit opinion, having failed to obtain sufficient evidence to meet auditing standards.",Link to this record on Violation Tracker UK: here
VTG24-65821,GB,Northumbrian Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,264494,Environment Agency,"Northumbrian Water agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £209,500 to four conservation trusts in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-66848,GB,ST REGIS PAPER COMPANY LIMITED,paper and packaging,environment-related offenses,environmental violation,2011-04-19,264466,Environment Agency,DILUTING EFFLUENT AND FALSFYING RECORDS TO AVOID REPORTING BREACHES OF PERMIT,Link to this record on Violation Tracker UK: here
VTG24-66046,GB,Dnata Limited,airlines,safety-related offenses,workplace safety or health violation,2015-06-12,263133,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66295,GB,EDF Energy Nuclear Generation Ltd,utilities and power generation,safety-related offenses,nuclear safety violation,2019-02-01,261880,Office for Nuclear Regulation,"EDF Energy Nuclear Generation Ltd and Doosan Babcock Ltd were fined £200,000 and £150,000 respectively following an incident where a worker fell from height at Hinkley Point B power station in 2017.",Link to this record on Violation Tracker UK: here
VTG24-66236,GB,Vauxhall Motors Ltd,motor vehicles,safety-related offenses,workplace safety or health violation,2010-07-22,259284,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65797,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2020-10-01,258020,Environment Agency,"Yorkshire Water Services agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £80,000, £80,000 and £40,000 to Yorkshire Dales Rivers Trust, Yorkshire Wildlife Trust, and Lower Ure Conservation Trust respectively, in settlement of operating without an environmental permit for water discharge and final effluent discharge at Leeming Bar Sewage Treatment Works.",Link to this record on Violation Tracker UK: here
VTG24-66772,GB,ADM Investor Services International Ltd,agribusiness,employment-related offenses,labor standards violation,2021-07-19,257658,Employment Tribunal,Disability Discrimination,Link to this record on Violation Tracker UK: here
VTG24-65831,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2018-11-23,256080,Environment Agency,"Yorkshire Water Services agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £200,000 to Yorkshire Wildlife Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
