enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
US_FTC_MERGER_810214,US,"Dow Chemical Company, The",manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",2009-01-23,18800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810214/index.shtm
US_FTC_MERGER_810148,US,"CRH plc, Oldcastle, Inc., Oldcastle Architectural, Inc.,  Robert Schlegel, and Pavestone Company, L.P.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2009-01-14,540000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9335/index.shtm
US_FTC_MERGER_810240,US,"King Pharmaceuticals, Inc., and Alpharma Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-12-29,1600000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810240/index.shtm
US_FTC_MERGER_610123,US,"Inverness Medical Innovations, Inc.",healthcare,competition-related offenses,"monopoly, restraint of trade, deceptive practices, unfair practices",2008-12-23,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610123/index.shtm
US_FTC_MERGER_810224,US,"Teva Pharmaceutical Industries Ltd., a corporation, and Barr Pharmaceuticals, Inc., a corporation",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-10-23,8900000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810224/index.shtm
US_FTC_MERGER_810156,US,"Ovation Pharmaceuticals, Inc. d/b/a",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2008-12-16,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810156/index.shtm
US_FTC_MERGER_810155,US,"CCC Holdings Inc., and Aurora Equity Partners III L.P.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",2008-11-25,1400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9334/index.shtm
US_FTC_MERGER_810170,US,"Red Sky Holdings LP, and Newpark Resources, Inc.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2008-10-23,85000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9333/index.shtm
US_FTC_MERGER_710212,US,"Hexion LLC, et al.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2008-10-02,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710212/index.shtm
US_FTC_MERGER_810133,US,"Reed Elsevier NV, et al.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",2008-09-16,4099999999,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810133/index.shtm
US_FTC_MERGER_810146,US,"Fresenius Medical Care AG & Co. KGaA, et al.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-09-15,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810146/index.shtm
US_FTC_MERGER_810131,US,"Polypore International, Inc.",manufacturing,competition-related offenses,"monopoly, deceptive practices, unfair practices",2009-01-08,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9327/index.shtm
US_FTC_MERGER_710193,US,Sun Pharmaceutical Industries Ltd.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-08-13,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710193/index.shtm
US_FTC_MERGER_810045,US,"McCormick & Company, Incorporated",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2008-07-30,605000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810045/index.shtm
US_FTC_MERGER_810119,US,Pernod Ricard S.A.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2008-07-17,9000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810119/index.shtm
US_FTC_MERGER_810079,US,Flow International Corporation,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2008-07-10,109000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810079/index.shtm
US_FTC_MERGER_710203,US,"Carlyle Partners IV, L.P., et al.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2008-06-30,1500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710203/index.shtm
US_FTC_MERGER_610166,US,Inova Health System Foundation and Prince William Health System,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-05-13,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610166/index.shtm
US_FTC_MERGER_810073,US,Agrium Inc. and UAP Holding Corp .,retail,consumer protection-related offenses,"deceptive practices, unfair practices",2008-05-05,2650000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0810073/index.shtm
US_FTC_MERGER_610209,US,TALX Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-04-28,270000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610209/index.shtm
US_FTC_MERGER_710120,US,"Great Atlantic & Pacific Tea Company, The, Inc., and Pathmark Stores, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2007-11-27,1300000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710120/index.shtm
US_FTC_MERGER_710132,US,Schering-Plough Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-11-16,14400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710132/index.shtm
US_FTC_MERGER_610281,US,Owens Corning.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2007-10-26,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610281/index.shtm
US_FTC_MERGER_710101,US,"Kyphon, Inc., Disc-O-Tech Medical Technologies Ltd. et al.",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2007-10-09,220000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710101/index.shtm
US_FTC_MERGER_710164,US,Mylan Laboratories Inc. and E. Merck oHG.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-09-27,6600000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710164/0710164.shtm
US_FTC_MERGER_510234,US,"American Renal Associates, Inc., a corporation, and Fresenius Medical Care Holdings, Inc., a corporation",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-09-07,4400000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510234/index.shtm
US_FTC_MERGER_710168,US,"Jarden/K2, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2007-08-09,1200000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710168/index.shtm
US_FTC_MERGER_710114,US,"Whole Foods Market, Inc., and Wild Oats Markets, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2008-01-14,670000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710114/0710114.shtm
US_FTC_MERGER_610257,US,"Rite Aid Corporation and The Jean Coutu Group (PJC), Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-06-04,3500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610257/0610257.shtm
US_FTC_MERGER_610140,US,"Equitable Resources, Inc., et al.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2007-04-13,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610140/0610140.shtm
US_FTC_MERGER_710063,US,"Actavis Group hf. and Abrika Pharmaceuticals, Inc.",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2007-04-16,235000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710063/index.shtm
US_FTC_MERGER_610259,US,"Paul L. Foster, Western Refining, Inc., and Giant Industries, Inc.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2007-05-03,1400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9323/index.shtm
US_FTC_MERGER_610197,US,"TC Group, LLC., Riverstone Holdings LLC, Carlyle/Riverstone Global Energy and Power Fund II, LP, and Carlyle/Riverstone Global Energy and Power Fund III, LP",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2006-03-16,22000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610197/index.shtm
US_FTC_MERGER_710002,US,"Hospira, Inc., and Mayne Pharma Limited",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2007-01-18,2000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0710002/index.shtm
US_FTC_MERGER_610220,US,Johnson & Johnson and Pfizer Inc.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-12-12,16600000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610220/0610220.shtm
US_FTC_MERGER_610156,US,"Service Corporation International and Alderwoods Group, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2008-05-06,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610156/0610156.shtm
US_FTC_MERGER_610187,US,Thermo Electron Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-10-17,12800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610187/index.shtm
US_FTC_MERGER_610114,US,Linde AG and The BOC Group PLC.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2006-07-18,14400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610114/index.shtm
US_FTC_MERGER_510263,US,Hologic Inc.,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-07-07,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510263/0510263.shtm
US_FTC_MERGER_610046,US,Boston Scientific Corporation and Guidant Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-04-20,27000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610046/0610046.shtm
US_FTC_MERGER_510154,US,Fresenius AG,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-03-30,3500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510154/0510154.shtm
US_FTC_MERGER_610031,US,"Allergan, Inc., and Inamed Corporation",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-03-08,3200000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0610031/0610031.shtm
US_FTC_MERGER_510214,US,Teva Pharmaceutical Industries Ltd. and IVAX Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2006-01-23,7400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510214/0510214.shtm
US_FTC_MERGER_510050,US,Johnson & Johnson,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2005-11-02,25400000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510050/0510050.shtm
US_FTC_MERGER_510051,US,"DaVita, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2005-10-04,3100000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510051/0510051.shtm
US_FTC_MERGER_510115,US,Procter & Gamble Company and The Gillette Company,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2005-09-30,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510115/0510115.shtm
US_FTC_MERGER_510131,US,"Aloha Petroleum, Ltd., et al.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2005-07-28,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510131/index.shtm
US_FTC_MERGER_510029,US,"Penn National Gaming, Inc.",retail,competition-related offenses,"monopoly, deceptive practices, unfair practices",2005-07-27,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510029/0510029.shtm
US_FTC_MERGER_510106,US,Novartis AG,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2005-07-19,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510106/0510106.shtm
US_FTC_MERGER_510022,US,"Valero, L.P., Valero Energy Corporation, et al.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2005-06-15,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510022/0510022.shtm
US_FTC_MERGER_510125,US,Chevron Corporation and Unocal Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2005-06-10,18000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510125/0510125.shtm
US_FTC_MERGER_510009,US,Occidental Petroleum Corporation and Vulcan Materials Company,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2005-06-03,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510009/0510009.shtm
US_FTC_MERGER_410203,US,Cytec Industries Inc.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2005-03-01,1800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410203/0410203.shtm
US_FTC_MERGER_510007,US,Cemex S.A. de C.V.,manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2005-02-14,5800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0510007/0510007.shtm
US_FTC_MERGER_410083,US,"Genzyme Corporation and Ilex Oncology, Inc.",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2004-12-20,1000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410083/0410083.shtm
US_FTC_MERGER_410039,US,"Enterprise Products Partners L.P., and Dan L. Duncan",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2004-09-30,13000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410039/0410039.shtm
US_FTC_MERGER_410164,US,"Magellan Midstream Partners, L.P., et al.",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2004-09-29,9600000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410164/0410164.shtm
US_FTC_MERGER_410162,US,"Buckeye Partners, L.P., and Shell Oil Company",energy,consumer protection-related offenses,"deceptive practices, unfair practices",2004-09-27,517000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410162/0410162.shtm
US_FTC_MERGER_410106,US,General Electric Company,defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",2004-09-15,900000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410106/0410106.shtm
US_FTC_MERGER_410025,US,"Cephalon, Inc., and CIMA Labs, Inc.",healthcare,competition-related offenses,"monopoly, deceptive practices, unfair practices",2004-08-09,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410025/0410025.shtm
US_FTC_MERGER_410031,US,Sanofi-Synthelabo and Aventis,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2004-07-28,64000000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410031/0410031.shtm
US_FTC_MERGER_310201,US,"Itron, Inc., and Schlumberger Electricity, Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",2004-06-03,255000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0310201/0310201.shtm
US_FTC_MERGER_410020,US,"American Air Liquide, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2004-04-29,3500000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0410020/0410020.shtm
US_FTC_MERGER_110234,US,"Evanston Northwestern Healthcare Corporation and ENH Medical Group, Inc.",healthcare,competition-related offenses,"price fixing, deceptive practices, unfair practices",2004-02-11,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9315/index.shtm
US_FTC_MERGER_310097,US,General Electric Company,defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",2003-12-18,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0310097/0310097.shtm
US_FTC_MERGER_310152,US,GenCorp Inc.,defense_–_equipment_and_engineering_services,consumer protection-related offenses,"deceptive practices, unfair practices",2003-10-15,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4099.shtm
US_FTC_MERGER_310064,US,"Koninklijke DSM N.V., Roche Holding AG, and Fritz Gerber",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2003-09-23,150000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4098.shtm
US_FTC_MERGER_210153,US,"Aspen Technology, Inc.",technology,consumer protection-related offenses,"deceptive practices, unfair practices",2004-01-08,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/adjpro/d9310/index.shtm
US_FTC_MERGER_310068,US,Southern Union Company and CMS Energy Corporation,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2003-05-29,1800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0310068.shtm
US_FTC_MERGER_210192,US,Pfizer Inc. and Pharmacia Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2003-04-14,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4075.shtm
US_FTC_MERGER_210174,US,"Nestle Holdings, Inc.; Dreyer's Grand Ice Cream Holdings, Inc.; and Dreyer's Grand Ice Cream, Inc.",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2003-06-25,2800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/0210174.shtm
US_FTC_MERGER_210140,US,Quest Diagnostics Inc.orporated and Unilab Corporation,healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2003-02-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4074.shtm
US_FTC_MERGER_210100,US,"Dainippon Ink and Chemicals, Incorporated",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2003-01-31,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4073.shtm
US_FTC_MERGER_210171,US,"Baxter International Inc., and Wyeth",healthcare,consumer protection-related offenses,"deceptive practices, unfair practices",2002-12-20,316000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4068.shtm
US_FTC_MERGER_210090,US,"Wal-Mart Stores, Inc., and Supermercados Amigo, Inc.",retail,consumer protection-related offenses,"deceptive practices, unfair practices",2002-11-21,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4066.shtm
US_FTC_MERGER_210150,US,"Hicks, Muse, Tate & Furst; Pinnacle Foods Corporation; Philip Morris Companies, Inc.; and Kraft Foods North America, Inc., FTC",manufacturing,consumer protection-related offenses,"deceptive practices, unfair practices",2002-10-22,0,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/hicksmusetate.shtm
US_FTC_MERGER_210123,US,Shell Oil Company and Pennzoil-Quaker State Company,energy,consumer protection-related offenses,"deceptive practices, unfair practices",2002-09-27,1800000000,FTC,"An official website of the United States government Here’s how you know The .gov means it’s official.Federal government websites often end in .gov or .mil. Before sharing sensitive information, make sure you’re on a federal government site.",https://www.ftc.gov/os/caselist/c4059.shtm
