enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-67383,GB,Kerry Ingredients (UK) Limited,food products,safety-related offenses,workplace safety or health violation,2024-08-08,458676.0,Health and Safety Executive,"Kerry Ingredients (UK) Limited pleaded guilt to a contravention of The Provision and Use of Work Equipment Regulations 1988, Regulations 11(1) and (2) and the Health and Safety at Work etc. Act 1974, Section 33(1)(c), after one of its workers lost four finger while unblocking a machine. The company was fined £360,000.",Link to this record on Violation Tracker UK: here
VTG24-66697,GB,Essar Oil (UK) Limited,diversified,environment-related offenses,environmental violation,2015-10-27,455201.0,Environment Agency,"Essar Oil was fined a total of £497,284 plus costs of £40,000 after pleading guilty to two offences where it breached an environmental permit.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-81289,GB,Stellantis & You UK Ltd,motor vehicles,employment-related offenses,labor standards violation,2024-06-10,453399.0,Employment Tribunal,Unfair Dismissal and Race Discrimination,Link to this record on Violation Tracker UK: here
VTG24-66079,GB,Bilfinger UK Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2014-07-05,444786.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66020,GB,UPM-Kymmene (UK) Limited,paper and packaging,safety-related offenses,workplace safety or health violation,2017-02-06,444106.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67315,GB,Southern Water,financial services,environment-related offenses,water pollution violation,2024-02-27,442916.0,Environment Agency,"Southern Water was fined £330,000 and ordered to pay costs of £18,764 and a victim surcharge of £181 after pleading guilty to a breach of its environmental permit when raw sewage escaped into a stream for hours after two pumps failed and the company failed to respond to alarms.",Link to this record on Violation Tracker UK: here
VTG24-75677,GB,Mitie Ltd,business services,employment-related offenses,labor standards violation,2024-02-13,442099.0,Employment Tribunal,"Maternity and Pregnancy Rights, Sex Discrimination and Unfair Dismissal",Link to this record on Violation Tracker UK: here
VTG24-65816,GB,Northumbrian Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,441875.0,Environment Agency,"Northumbrian Water agreed to an Enforcement Undertaking to perform investigation and survey activities, pay costs, and contribute £350,000 to five conservation trusts in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-65818,GB,South West Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2019-06-19,441875.0,Environment Agency,"South West Water agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £350,000 to Westcountry Rivers Trust in settlement of operating without or other than in accordance with a water discharge permit.",Link to this record on Violation Tracker UK: here
VTG24-66223,GB,Allied Domecq Spirits & Wine Ltd,beverages,safety-related offenses,workplace safety or health violation,2010-11-16,440585.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-75680,GB,Repsol North Sea Limited,oil and gas,environment-related offenses,oil or gas drilling violation,2024-11-25,439390.0,North Sea Transition Authority (formerly Oil & Gas Authority),"The North Sea Transition Authority issued a fine of £350,000 to Repsol North Sea Limited for behaviour that led to a shut-in at the Flyndre field and hampered economic recovery of petroleum.",Link to this record on Violation Tracker UK: here
VTG24-67327,GB,Hillside (UK Gaming) ENC,entertainment,consumer-protection-related offenses,gambling industry violation,2024-04-04,434591.0,Gambling Commission,"Bet365 agreed to pay a total of £582,120 regulatory settlement in lieu of financial penalty over findings in a regulatory review that the company's license holding companies Hillside (UK Gaming) and Hillside (UK Sports) had failed to have adequate social responsibility and anti-money laundering checks and procedures.",Link to this record on Violation Tracker UK: here
VTG24-67216,GB,Laing O'Rourke Delivery Limited,construction and engineering,environment-related offenses,water pollution violation,2023-05-31,433861.0,Environment Agency,"Laing O'Rourke agreed to pay £116,667 each to three wildlife trusts in settlement of unauthorised discharge of sewage sludge from Crossness Sewage Treatment Works into Crossness Nature Reserve, London.",Link to this record on Violation Tracker UK: here
VTG24-66034,GB,SSE Hornsea Limited,utilities and power generation,safety-related offenses,workplace safety or health violation,2016-02-27,433581.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-73399,GB,Easyjet Airline Company Limited,airlines,employment-related offenses,labor standards violation,2024-02-20,428509.0,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-79143,GB,Ernst & Young LLP,business services,financial offenses,accounting fraud or deficiencies,2025-04-14,428220.0,Financial Reporting Council,"The Financial Reporting Council issued a Final Settlement Decision Noticeimposing sanctions on Ernst & Young LLP and one partner, in relation to the audit of the financial statements of Stirling Water Seafield Finance plc for the year ended 31 December 2019. EY was fined £325,000, accepted a severe reprimand, and implement remedial action, in settlement of a finding they failed to failed to ensure that appropriate procedures regarding the continuance of the audit engagement had been followed in breach of the International Standards for Auditing.",Link to this record on Violation Tracker UK: here
VTG24-66910,GB,Paddy Power Holdings Ltd,entertainment,consumer-protection-related offenses,gambling industry violation,2016-02-29,427876.0,Gambling Commission,"Paddy Power Group agreed to pay £280,000 in lieu of a financial penalty and costs in settlement of a finding by the Commission of failings in the company's anti-money-laundering and social responsibility controls.",Link to this record on Violation Tracker UK: here
VTG24-66041,GB,HC-One Oval Limited,healthcare services,safety-related offenses,workplace safety or health violation,2015-08-04,421524.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67046,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,water pollution violation,2022-10-13,418369.0,Environment Agency,"Anglian Water was fined a total of £871,000 plus £37,605 costs for separate pollution incidents in Cambridgeshire, Buckinghamshire and Northamptonshire.",Link to this record on Violation Tracker UK: here
VTG24-80841,GB,ADM Milling Limited,agribusiness,safety-related offenses,workplace safety or health violation,2025-06-04,417301.0,Health and Safety Executive,"ADM Milling Limited pleaded guilty to breaching Section 3(1) of the Health and Safety at Work, etc. Act 1974 after a maintenance worker severed one of his fingers. The company was fined £300,000 and ordered to pay £7,517 in costs",Link to this record on Violation Tracker UK: here
VTG24-66156,GB,FCC Waste Services (UK) Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2012-08-17,415971.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66963,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2021-09-10,415410.0,Environment Agency,"Yorkshire Water Services Limited agreed to an Enforcement Undertaking in settlement of alleged failures to comply with permit conditions for water discharge activity, involving repairs, costs and a £300,000 contribution to Yorkshire Wildlife Trust.",Link to this record on Violation Tracker UK: here
VTG24-67040,GB,Diageo Scotland Limited,beverages,environment-related offenses,greenhouse gas violation,2022-09-01,413873.0,Scottish Environment Protection Agency,"Failure to comply with Regulation 9 of the Greenhouse Gas Emissions Trading Regulations 2012. A regulated activity was carried out at the Glen Ord Distillery and Maltings, Muir of Ord, Inverness from 1 January 2013 to 23 July 2019 without a permit.",Link to this record on Violation Tracker UK: here
VTG24-66254,GB,BOC Limited,industrial services,safety-related offenses,workplace safety or health violation,2010-01-07,413712.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66178,GB,Tata Steel UK Limited,diversified,safety-related offenses,workplace safety or health violation,2012-03-09,412272.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-75402,GB,Anglian Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2024-12-06,410442.0,Environment Agency,"Anglian Water was fined £300,000, alongside £21,896.56 in costs and a £171 victim surcharge, for illegally discharging sewage into a watercourse that feeds into the Broads Special Area of Conservation in Norfolk.",Link to this record on Violation Tracker UK: here
VTG24-66084,GB,Balfour Beatty Regional Construction Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2014-06-10,410308.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66013,GB,Thames Water Utilities Limited,utilities and power generation,safety-related offenses,workplace safety or health violation,2017-08-29,409351.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66196,GB,Airbus Operations Limited,aerospace and military contracting,safety-related offenses,workplace safety or health violation,2011-11-16,408273.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-83302,GB,Hilton Food Group PLC,paper and packaging,safety-related offenses,workplace safety or health violation,2017-09-30,407367.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-81998,GB,BAM Construction Limited,construction and engineering,safety-related offenses,workplace safety or health violation,2015-01-26,406674.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-81959,GB,Ithaca Energy (UK) Limited,oil and gas,safety-related offenses,workplace safety or health violation,2025-06-17,405480.0,Health and Safety Executive,"Ithaca Energy (UK) Limited pleaded guilty to breaching The Provision and Use of Work Equipment Regulations 1998, 30 Regulation 4(1) and the Health and Safety at Work etc. Act 1974, Section 33(1)(a) after three crew members descended into a water filled lift shaft on a floating platform in the North Sea causing them to become partially submerged. The company were fined £300,000.",Link to this record on Violation Tracker UK: here
VTG24-66682,GB,United Utilities Water PLC,utilities and power generation,environment-related offenses,water pollution violation,2015-03-03,404588.0,Environment Agency,"United Utilities was fined a total of £750,000 and ordered to pay £38,501.95 in costs and a £120 victim surcharge for allowing sewage to enter an estuary when a pump failed.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67388,GB,Balfour Beatty,construction and engineering,safety-related offenses,workplace safety or health violation,2024-09-17,403829.0,Health and Safety Executive,"Balfour Beatty pleaded guilty to breaching Regulation 8(1) of the Lifting Operations and Lifting Equipment Regulations 1998 after one worker was killed and another worker seriously injured when their scissor lift was pushed over. The company was fined £285,000 and ordered to pay £21,768.88 in costs",Link to this record on Violation Tracker UK: here
VTG24-67374,GB,Severn Trent Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2023-11-08,402858.0,Environment Agency,"Seven Trent Water agreed to pay costs for site surveying and repair, plus £327,500 to the Gloucester Wildlife Trust, in an enforcement undertaking resolving a breach of an environmental permit by a discharge of sewer liquor.",Link to this record on Violation Tracker UK: here
VTG24-66168,GB,Tata Chemicals Europe Ltd,diversified,safety-related offenses,workplace safety or health violation,2012-05-28,402510.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66273,GB,Sony,electrical and electronic equipment,consumer-protection-related offenses,privacy violation,2013-01-14,401925.0,Information Commissioner's Office,Infiltration of online network resulting in exposure of personal data,Link to this record on Violation Tracker UK: here
VTG24-66314,GB,Hutchison 3G UK Ltd dba Three,telecommunications,consumer-protection-related offenses,consumer protection violation,2014-10-08,401700.0,Office of Communications,"Three paid a fine of £250,000 from a finding by Ofcom that the company failed to have regulatory compliant quality of complaints handling.",Link to this record on Violation Tracker UK: here
VTG24-67041,GB,Diageo Scotland Limited,beverages,environment-related offenses,greenhouse gas violation,2022-09-01,399495.0,Scottish Environment Protection Agency,"Failure to comply with Regulation 9 of the Greenhouse Gas Emissions Trading Regulations 2012. A regulated activity was carried out at the Burghead Maltings, King Street, Elgin from 1 January 2013 to 04 July 2019 without a permit.",Link to this record on Violation Tracker UK: here
VTG24-67172,GB,ANGLIAN WATER SERVICES LIMITED,utilities and power generation,environment-related offenses,water pollution violation,2023-04-27,394944.0,Environment Agency,"Anglian Water was fined £300,000 on appeal (with £16,520 costs and £170 victim surcharge) after pleading guilty to failures to manage and monitor effluent, which led to sewage being discharge into the sea.",Link to this record on Violation Tracker UK: here
VTG24-66688,GB,Thames Water Utilities Limited,utilities and power generation,environment-related offenses,water pollution violation,2015-06-03,394347.0,Environment Agency,"Thames Water was fined £250,000 plus ordered to pay £6,887 costs after pleading guilty to allowing untreated sewage to enter a brook when a pumps at a facility became blocked and alarms were ignored. The company appealed the fine, but the fine was upheld on the 3rd June 2015.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67050,GB,Deloitte LLP,business services,financial offenses,accounting fraud or deficiencies,2022-11-22,392040.0,Financial Reporting Council,"Deloitte agreed to pay £330,000 in settlement of an allegation by the FRC that the company failed to comply with the Regulatory Framework for Auditing in its audit of a listed company's 2018 financial statements.",Link to this record on Violation Tracker UK: here
VTG24-66204,GB,Serco Limited,miscellaneous services,safety-related offenses,workplace safety or health violation,2011-07-29,388644.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66306,GB,British Telecommunications plc,telecommunications,competition-related offenses,anti-competitive practices,2017-05-24,388050.0,Office of Communications,"BT was fined £300,000 in a finding by Ofcom that the company failed to comply with statutory information requests.",Link to this record on Violation Tracker UK: here
VTG24-65796,GB,Yorkshire Water Services Limited,utilities and power generation,environment-related offenses,water pollution violation,2020-10-01,387030.0,Environment Agency,"Yorkshire Water Services agreed to an Enforcement Undertaking to perform remediation and improvement activities, pay costs, and contribute £125,000 and £175,000 to Don Catchment Rivers Trust and Sheffield Wildlife Trust respectively, in settlement of operating without an environmental permit for water discharge and sewage pollution on Moss Brook, Sheffield.",Link to this record on Violation Tracker UK: here
VTG24-67081,GB,Segro Administration Limited,real estate,safety-related offenses,workplace safety or health violation,2022-11-07,386973.0,Health and Safety Executive,"Segro Administration Limited, Airworld Airlines Ltd and Unilode Aviation Solutions UK Limited pleaded guilty to breaches of the Health and Safety at Work etc. Act 1974 after a driver was seriously injured when crushed between a reversing HGV and a forklift truck in a warehouse beside Heathrow Airport.",Link to this record on Violation Tracker UK: here
VTG24-67082,GB,Segro Adminstration Limited,real estate,safety-related offenses,workplace safety or health violation,2022-11-01,386871.0,Health and Safety Executive,"IP was hit by a moving vehicle. This caused a compression injury to the pelvic area resulting in dislocation to front of pelvis, fracture to rear of pelvis and damage to ligaments and tendons",Link to this record on Violation Tracker UK: here
VTG24-80855,GB,Lidl Great Britain Limited t/a Lidl,retailing,employment-related offenses,labor standards violation,2025-05-29,386375.0,"Department for Business, Energy & Industrial Strategy","Employer named by the government for failing to pay the minimum wage. Penalty is the amount of wage arrears repaid. Companies were also liable for financial penalties for the breaches, but the amounts were not provided.",Link to this record on Violation Tracker UK: here
VTG24-66380,GB,"English, Welsh and Scottish Railways International",freight and logistics,safety-related offenses,railroad safety violation,2012-11-16,380076.0,Office of Rail and Road,"EWSI was fined £180,000 plus £59,554 costs after pleading guilty to breaches of health and safety law by failing to adequately secure the boundary of its rail depot and leaving high voltage overhead cables switched on in an abandoned area, leading to the death of one trespasser and the serious injury of two others.",Link to this record on Violation Tracker UK: here
VTG24-66995,GB,Anglian Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2022-05-26,377460.0,Environment Agency,"Anglian Water was fined £300,000 after pleading guilty to a sewage overflow into the River Wid when a fire, likely caused by an unrefurbished pump, disabled all sewage pumps at a treatment works.",Link to this record on Violation Tracker UK: here
VTG24-75411,GB,Nufarm UK Ltd,chemicals,safety-related offenses,workplace safety or health violation,2023-08-25,377100.0,Health and Safety Executive,"Nufarm UK Ltd pleaded guilty to breaching Section 5 (1) of the Control of Major Accident Hazards Regulation after two of its workers were exposed to chlorine gas. The company was fined £300,000.",Link to this record on Violation Tracker UK: here
VTG24-67382,GB,Ernst & Young LLP,business services,financial offenses,accounting fraud or deficiencies,2024-08-07,376841.0,Financial Reporting Council,"E&Y agreed to pay a total of £296,305 in fines, disgorgement and costs in settlement of a finding by the FRC that the company breached the FRC's Revised Ethical Standard 2019, namely exceeding the 70% fee-cap on non-audit services, in the Statutory Audit of the Financial Statements of Evraz plc for the year ended 31 December 2021.",Link to this record on Violation Tracker UK: here
VTG24-66030,GB,Veolia UK Limited,waste management and environmental services,safety-related offenses,workplace safety or health violation,2016-05-09,376594.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66692,GB,Severn Trent Water Ltd,utilities and power generation,environment-related offenses,water pollution violation,2015-09-23,376345.0,Environment Agency,"Severn Trent was fined a total of £480,000 and ordered to pay costs of £13,675.38 and a victim surcharge of £120 for repeated pollution incidents with sewage leaking into farmland and a private fishery.",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-67236,GB,Wessex Water Services Ltd,utilities and power generation,environment-related offenses,water pollution violation,2023-05-30,374381.0,Drinking Water Inspectorate,Section 70 supply of water unfit for human consumption,Link to this record on Violation Tracker UK: here
VTG24-66063,GB,Suez Recycling and Recovery Tees Valley Ltd,waste management and environmental services,safety-related offenses,workplace safety or health violation,2014-10-17,374315.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66124,GB,Eaton Controls (UK) Limited,industrial equipment,safety-related offenses,workplace safety or health violation,2013-05-17,374005.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66962,GB,Severn Trent Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2021-09-10,373869.0,Environment Agency,"Severn Trent Water agreed to an Enforcement Undertaking in settlement of alleged failures to comply with permit conditions for water discharge activity, involving monitoring, refurbishment, costs and £270,000 contribution to Derbyshire Wildlife Trust.",Link to this record on Violation Tracker UK: here
VTG24-66958,GB,Northumbrian Water Limited,utilities and power generation,environment-related offenses,water pollution violation,2022-01-19,373325.0,Environment Agency,"Northumbrian Water was fined £240,000 plus £34,000 costs after pleading guilty to polluting Coundon Burn when a blockage caused a discharge of sewage.",Link to this record on Violation Tracker UK: here
VTG24-66385,GB,British Telecommunications Public Limited Company,telecommunications,consumer-protection-related offenses,telecommunications violation,2014-01-09,370328.0,Phone-paid Services Authority,"A PSA Tribunal decision imposed sanctions on British Telecommunications Public Limited Company, including a fine of £225,000, for breaches of phone-paid services regulations while operating a directory enquiries service.",Link to this record on Violation Tracker UK: here
VTG24-75669,GB,HSBC Bank PLC,financial services,financial offenses,anti-money-laundering deficiencies,2024-11-26,368794.0,Isle of Man Financial Services Authority,"HSBC agreed to pay £293,930 in settlement of a finding by The Authority that they had made payments to clients against restrictions imposed by the Court or the Financial Intelligence Unit.",Link to this record on Violation Tracker UK: here
VTG24-67114,GB,G4S Care and Justice Services (UK) Ltd,business services,safety-related offenses,workplace safety or health violation,2021-06-22,367218.0,Health and Safety Executive,G4S Care and Justice Services (UK) Ltd pleaded guilty to breaching section 2(1) and Section 33(1)(a) of the Health and Safety at Work Act 1974 after an employee suffered life-changing injuries when he was assaulted by four individuals at a young offender's training facility in Milton Keynes.,Link to this record on Violation Tracker UK: here
VTG24-67235,GB,South West Water Ltd,utilities and power generation,environment-related offenses,water pollution violation,2022-09-13,365916.0,Drinking Water Inspectorate,Section 70 supply of water unfit for human consumption,Link to this record on Violation Tracker UK: here
VTG24-66003,GB,Argent Energy (UK) Limited,diversified,safety-related offenses,workplace safety or health violation,2019-02-26,357804.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67333,GB,Pirelli Tyres Limited,automotive parts,safety-related offenses,workplace safety or health violation,2024-05-10,356676.0,Health and Safety Executive,"Pirelli Tires, International Rubber, and DCS Multiserve pleaded guilty to breaches of Health and Safety at Work Acts and were fined, after a lift truck engineer was seriously injured while working at the Pirelli Tyres factory in Carlisle.",Link to this record on Violation Tracker UK: here
VTG24-67225,GB,Serco Limited,miscellaneous services,safety-related offenses,workplace safety or health violation,2023-06-26,352549.0,Health and Safety Executive,"Serco Limited pleaded guilty to breaching Section 2(1) and 3(1) of the Health and Safety at Work Act 1974 when a man was killed when the lorry he was a passenger in crashed into litter picking vans blocking a lane of a dual carriageway in Norfolk. and was fined £240,000 and ordered to pay costs of 37,074.",Link to this record on Violation Tracker UK: here
VTG24-67135,GB,Commerzbank AG,financial services,employment-related offenses,labor standards violation,2022-09-06,347260.0,Employment Tribunal,"Maternity and Pregnancy Rights, Public Interest Disclosure, Sex Discrimination",Link to this record on Violation Tracker UK: here
VTG24-67086,GB,Alliance Medical Limited,financial services,safety-related offenses,workplace safety or health violation,2022-09-30,346693.0,Health and Safety Executive,"Alliance Medical Limited pleaded guilty to breaches of the Ionising Radiations Regulations 2017 and were fined £300,000 and ordered to pay costs of £11,382 following an incident in which employees were exposed to radiation levels in excess of the legal annual dose limit.",Link to this record on Violation Tracker UK: here
VTG24-66083,GB,Tesco Stores Limited,retailing,safety-related offenses,workplace safety or health violation,2014-06-13,346689.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65848,GB,Thames Water Utilities Limited,utilities and power generation,environment-related offenses,water pollution violation,2017-08-31,346687.0,Environment Agency,"Thames Water Utilities Limited agreed to an Enforcement Undertaking to implement a catchment study, restoration and remediation works, pay costs including £50,000 to Luton Hoo Park, and contribute £100,000 to Herts & Middlesex Wildlife Trust, and £119,000 to Veralum Angling Club in settlement of discharging matter or effluent that is poisonous or injurious to fish, spawn, spawning areas or food of fish.",Link to this record on Violation Tracker UK: here
VTG24-66174,GB,ISS Mediclean Limited,business services,safety-related offenses,workplace safety or health violation,2012-03-29,345269.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66201,GB,Syngenta Limited,chemicals,safety-related offenses,workplace safety or health violation,2011-09-01,344679.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-65967,GB,KPMG LLP,business services,financial offenses,accounting fraud or deficiencies,2015-02-03,344185.0,Financial Reporting Council,"The Financial Reporting Council published the report of the disciplinary hearing in relation to KPMG LLP and its Chief Operating Officer regarding admitted breaches of the Ethical Standards for Auditors. Following agreement to allegations by KPMG the Tribunal made four findings of Misconduct against KPMG relating to: (1) its failure to require the COO to sell his shares in Cable and Wireless Worldwide PLC, which was at that time an audit client of the firm, upon his appointment as Partner in 2011; (2) the lack of sufficient or appropriate procedures to prevent or identify the failure on the part of the COO to sell the shares; (3) the lack of an appropriate control environment that placed adherence to ethical principles and compliance with Ethical Standards above commercial considerations; and (4) the subsequent appointment of the individual to the role of Chief Operating Officer when less than two years previously he had been in a position to exert significant influence over the financial statements of CWW. In relation to KPMG, the Tribunal imposed a Reprimand and, before discount for admissions, the Tribunal determined a Fine of £350,000 (subsequently adjusted by 35% to £227,500 to reflect KPMG's admissions).",Link to this record on Violation Tracker UK: here
VTG24-66232,GB,Smurfit Kappa UK Ltd,paper and packaging,safety-related offenses,workplace safety or health violation,2010-09-14,341221.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66064,GB,Suez Recycling and Recovery UK Ltd,waste management and environmental services,safety-related offenses,workplace safety or health violation,2014-10-07,340723.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67182,GB,United Utilities Water Ltd,utilities and power generation,environment-related offenses,water pollution violation,2018-06-05,339344.0,Drinking Water Inspectorate,Regulation 33:- breach of Regulation 26 (1) inadequate treatment and disinfection of water for two events from 31 March-3 April 2015 and 19 July-22 July 2015,Link to this record on Violation Tracker UK: here
VTG24-83996,GB,Mazars LLP,business services,financial offenses,accounting fraud or deficiencies,2022-01-05,339325.0,Financial Reporting Council,The FRC's Enforcement Committee concluded that Mazars LLP failed to comply with the Regulatory Framework for Auditing in its audit of a local government authority's 2019 financial statements.,Link to this record on Violation Tracker UK: here
VTG24-66957,GB,Yorkshire Water Services Ltd,utilities and power generation,environment-related offenses,water pollution violation,2022-01-28,338023.0,Environment Agency,"Yorkshire Water was fined £233,000 and ordered to pay £18,766 costs and £170 Victim Surcharge after pleading guilty to a sewage leak that led to the deaths of hundreds of fish in Tong Beck when a temporary valve was left for years without records, inspection or telemetry.",Link to this record on Violation Tracker UK: here
VTG24-66656,GB,UNITED UTILITIES WATER PLC,utilities and power generation,environment-related offenses,water pollution violation,2014-04-30,337660.0,Environment Agency,"United Utilities was fined £400,000 plus £60,000 in costs across 2 charges for a leak at a biogas plant at its wastewater site in Cheadle Heath, Cheshire",Contained in data received in response to a Freedom of Information request for a spreadsheet version of data contained in the Environment Agency Public Register at (click here)
VTG24-80854,GB,Pearson,information technology,safety-related offenses,childcare and educational services violation,2024-10-25,337428.0,Office of Qualifications and Examinations Regulation (Ofqual),"In October 2024 Pearson signed a settlement proposal admitting it had failed to comply with its Conditions of Recognition in relation to the identification, monitoring and management of conflicts of interest, and in relation to maintaining the confidentiality of assessment materials during 2023.",Link to this record on Violation Tracker UK: here
VTG24-66266,GB,Yahoo! UK Services Limited,telecommunications,consumer-protection-related offenses,privacy violation,2018-06-12,335400.0,Information Commissioner's Office,"Yahoo! UK Services Limited was fined £250,000 by the Information Commissioner's Office following a cyber-attack in November 2014. The incident was publicly disclosed in September 2016, almost two years after it had taken place.",Link to this record on Violation Tracker UK: here
VTG24-66853,GB,THAMES WATER UTILITIES LIMITED,utilities and power generation,environment-related offenses,water pollution violation,2011-08-03,334682.0,Environment Agency,UNTREATED SEWAGE DEPOSITED ON LAND AT WIMBORNE WAY,Link to this record on Violation Tracker UK: here
VTG24-66179,GB,Tarmac Aggregates Limited,building materials,safety-related offenses,workplace safety or health violation,2012-03-08,333868.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-67152,GB,E.On,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2021-03-02,333530.0,Office of Gas and Electricity Markets,Ofgem concluded compliance engagement with 18 suppliers in relation to their adherence to the price protection rules which should protect customers' tariff prices when they decide to either switch suppliers or tariffs after a price increase.,Link to this record on Violation Tracker UK: here
VTG24-66229,GB,CBRE Managed Services Limited,real estate,safety-related offenses,workplace safety or health violation,2010-10-16,331232.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-66039,GB,Renault Retail Group UK Limited,motor vehicles,safety-related offenses,workplace safety or health violation,2015-10-06,330758.0,Health and Safety Executive,Notes: Penalty amount is the sum of the fine and any costs awarded to HSE.,Link to this record on Violation Tracker UK: here
VTG24-81995,GB,Plus500UK Limited,financial services,financial offenses,investor protection violation,2012-10-24,328512.0,Financial Services Authority,"Plus500UK and James Sharp and Co. paid £205,128 and £49,000 fines respectively in settlement of findings by the FSA that the companies failed to provide accurate transaction reports on their trading, when reportable transactions had to be submitted to the FSA by the close of the business day after the transaction took place for detection and investigation of market abuse.",Link to this record on Violation Tracker UK: here
