enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
ETid-1742,DE,Logistics company,Transportation and Energy,"Art. 32 (1) GDPR, Art. 33 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security,2022,0,Data Protection Authority of Hamburg,"A logistics company had disposed of delivery lists in a public waste paper container. The lists contained a large amount of detailed information, such as the first and last names of subscribers, the addresses, subscribed newspapers, and special delivery information, such as the location of mailboxes and any complaints from recipients. The DPA also noted that the company failed to inform the data subjects and the DPA of the data breach in a timely manner.",https://etid.link/ETid-1742; https://www.enforcementtracker.com/ETid-1742; https://www.zaftda.de/tb-bundeslaender/hamburg/833-31-tb-lfd-hamburg-2022-o-drs-nr-vom-27-03-2023/file
ETid-1741,DE,Private individual,Individuals and Private Associations,"Art. 5 GDPR, Art. 6 GDPR",Non-compliance with general data processing principles,2022,0,Data Protection Authority of Hamburg,Unlawful use of a dashcam,https://etid.link/ETid-1741; https://www.enforcementtracker.com/ETid-1741; https://www.zaftda.de/tb-bundeslaender/hamburg/833-31-tb-lfd-hamburg-2022-o-drs-nr-vom-27-03-2023/file
ETid-1729,DE,Supermarket,Industry and Commerce,Unknown,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen has imposed a fine on a supermarket. A store detective had taken a photo of the data subject on the occasion of an alleged theft and transmitted it via the messenger service WhatsApp to the manager, the store manager and two closing staff members, allegedly to enforce house rules but without a sufficient legal basis.",https://etid.link/ETid-1729; https://www.enforcementtracker.com/ETid-1729; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1728,DE,Medical care center,Health Care,Unknown,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen has imposed a fine on a medical care center for having scanned a customer's ID card against their will and stored the copy. Once the customer complained, they were threatened with termination of the customer relationship. In assessing the fine, the DPA took into account the fact that the ID card had been scanned against the explicit objection of the data subject.",https://etid.link/ETid-1728; https://www.enforcementtracker.com/ETid-1728; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1727,DE,Company,Not assigned,"Art. 12 GDPR, Art. 13 GDPR",Insufficient fulfilment of information obligations,2022,0,Data Protection Authority of Bremen,The DPA of Bremen has imposed a three-digit fine on a company. The company offered its applicants an online application procedure on its website without informing users about the processing of their personal data.,https://etid.link/ETid-1727; https://www.enforcementtracker.com/ETid-1727; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1726,DE,Company,Not assigned,Art. 33 GDPR,Insufficient fulfilment of data breach notification obligations,2022,0,Data Protection Authority of Bremen,The DPA from Bremen has fined a company for failing to inform the DPA pursuant to Art. 33 GDPR that an employee's business email account had been hacked.,https://etid.link/ETid-1726; https://www.enforcementtracker.com/ETid-1726; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1725,DE,Company,Employment,Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen has imposed a five-digit fine on a company. The company had transferred the pay slips of its employees without their consent to another company, which was to continue to employ the employees in the future. The DPA considered the fact that a high double-digit number of employees were affected as an aggravating factor.",https://etid.link/ETid-1725; https://www.enforcementtracker.com/ETid-1725; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1724,DE,Company,Employment,Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen has imposed a five-digit fine on a company. The company had sent an unredacted social plan to all affected employees in the context of dismissals due to operational reasons, resulting in the disclosure of personal data contained therein, such as date of birth, age, marital status, number of dependent children, function in the company, severe disability, etc., to all employees. The DPA found that such extensive disclosure of personal data was unlawful due to the lack of a legal basis. The DPA considered the fact that special categories of personal data, such as information on a severe disability, had also been disclosed to be an aggravating factor.",https://etid.link/ETid-1724; https://www.enforcementtracker.com/ETid-1724; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1723,DE,Company,Employment,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen has imposed a five-digit fine on a company. The controller had unlawfully used GPS software in its company vehicles, allowing unrestricted monitoring of its employees over a long period oftime. The DPA found that such extensive monitoring was not necessary and therefor unlawful.",https://etid.link/ETid-1723; https://www.enforcementtracker.com/ETid-1723; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1722,DE,Private individual,Individuals and Private Associations,Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen imposed a fine on a private individual. The individual, who worked at a Covid19 testing center, had contacted a patient privately using the contact details the patient had provided for their Covid-test",https://etid.link/ETid-1722; https://www.enforcementtracker.com/ETid-1722; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1721,DE,Private individual,Individuals and Private Associations,Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,"The DPA of Bremen imposed a fine on a private individual. The individual who worked in a restaurant, had contacted a restaurant visitor privately using the contact information they had provided, which was required for a restaurant visit during the Covid 19 pandemic.",https://etid.link/ETid-1721; https://www.enforcementtracker.com/ETid-1721; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1720,DE,Physician,Health Care,Art. 6 GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,The DPA of Bremen imposed a fine on a physician for transmitting patient's data to a billing office without their consent.,https://etid.link/ETid-1720; https://www.enforcementtracker.com/ETid-1720; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1719,DE,Physician,Health Care,Art. 6 GDPR,Insufficient legal basis for data processing,2022,0,Data Protection Authority of Bremen,The DPA of Bremen imposed a fine on a physician for using a patient's contact details to contact them privately without their consent.,https://etid.link/ETid-1719; https://www.enforcementtracker.com/ETid-1719; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1718,DE,Company,Not assigned,Art. 12 (3) GDPR,Insufficient fulfilment of data subjects rights,2022,0,Data Protection Authority of Bremen,The DPA of Bremen imposed a fine on a company for failing to respond to a data subject's request for access to their data in a timely manner.,https://etid.link/ETid-1718; https://www.enforcementtracker.com/ETid-1718; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1717,DE,Physician,Health Care,Art. 12 (3) GDPR,Insufficient fulfilment of data subjects rights,2022,0,Data Protection Authority of Bremen,The DPA of Bremen imposed a fine on a physician for failing to respond to a data subject's request for access to their data in a timely manner.,https://etid.link/ETid-1717; https://www.enforcementtracker.com/ETid-1717; https://www.zaftda.de/tb-bundeslaender/bremen/832-5-tb-dsgvo-lfd-bremen-2022-o-drs-nr-vom-24-03-2023/file
ETid-1652,DE,Debt collection company,"Finance, Insurance and Consulting","Art. 6 (1) GDPR, Art. 14 (1), (2) GDPR",Insufficient legal basis for data processing,2022,0,Data Protection Authority of Baden-Wuerttemberg,"The DPA from Baden-Württemberg has imposed a fine on a debt collection company. The debt collection company had received investor information from an employee of an insolvent company, which it used to offer its services to assist the affected investors with insolvency claims. However, the DPA found that the company had processed the data without the required legal basis. In addition, the debt collection company failed to provide the data subjects with necessary information, such as the origin of their data.",https://etid.link/ETid-1652; https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2023/02/TB_38_Datenschutz-2022_V1-.pdf; https://www.enforcementtracker.com/ETid-1652
ETid-1651,DE,Restaurant,Accomodation and Hospitality,Unknown,Unknown,2022,540,Data Protection Authority of Baden-Wuerttemberg,The DPA from Baden-Württemberg imposed a fine of EUR 500 on a restaurant. The owner had disposed of a large quantity of Covid contact forms in the forest.,https://etid.link/ETid-1651; https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2023/02/TB_38_Datenschutz-2022_V1-.pdf; https://www.enforcementtracker.com/ETid-1651
ETid-1650,DE,Company,Employment,Unknown,Unknown,2022,21600,Data Protection Authority of Baden-Wuerttemberg,"The DPA from Baden-Württemberg has imposed a fine of EUR 20,000 on a company. The company had developed a new office plan that took into account the vaccination status of its employees. For information purposes, the office plan showing the new occupancy was sent to the employees. Each employee was assigned a color (green, yellow or red) depending on their vaccination status. The DPA found that the color system allowed the disclosure of the vaccination status of all employees and was therefore unlawful.",https://etid.link/ETid-1650; https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2023/02/TB_38_Datenschutz-2022_V1-.pdf; https://www.enforcementtracker.com/ETid-1650
ETid-1649,DE,Pharmacy,Health Care,Art. 5 (1) f) GDPR,Non-compliance with general data processing principles,2022,7020,Data Protection Authority of Baden-Wuerttemberg,"The DPA of Baden-Württemberg imposed a fine of EUR 6,500 on a pharmacy. The pharmacy had disposed of a large number of personal documents, including diagnoses and medical prescriptions of data subjects, in trash containers that were accessible to other people.",https://etid.link/ETid-1649; https://www.baden-wuerttemberg.datenschutz.de/wp-content/uploads/2023/02/TB_38_Datenschutz-2022_V1-.pdf; https://www.enforcementtracker.com/ETid-1649
ETid-1617,DE,Magdeburg University Hospital,Health Care,Art. 33 GDPR,Insufficient fulfilment of data breach notification obligations,2023,9720,Data Protection Authority of Sachsen-Anhalt,"The DPA of Sachsen-Anhalt has imposed a fine of EUR 9,000 on Magdeburg University Hospital. The clinic had failed to report to the DPA a data breach involving a former employee having unlawfully disclosed personal data from the clinic's systems to third parties.",https://etid.link/ETid-1617; https://www.enforcementtracker.com/ETid-1617; https://www.mz.de/mitteldeutschland/landespolitik/datenskandal-am-uniklinikum-magdeburg-verheimlichtes-datenleck-fuer-die-uniklinik-magdeburg-wird-es-teuer-3533154?reduced=true
ETid-1408,DE,Surveyor,Real Estate,Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022-09-21,5400,Data Protection Authority of Baden-Wuerttemberg,"The DPA of Baden-Württemberg has imposed a fine of EUR 5,000 on a surveyor. The surveyor had used his authority to inspect the electronic land register to identify several hundred property owners in two cases without their knowledge and had passed on the relevant information to a property developer. The latter in turn contacted the identified owners. The DPA determined that both the surveyor and the developer had unlawfully processed the data of the property owners.",https://etid.link/ETid-1408; https://www.baden-wuerttemberg.datenschutz.de/bussgeld-daten-aus-dem-grundbuch-stehen-nicht-zur-freien-verfuegung/; https://www.enforcementtracker.com/ETid-1408
ETid-1399,DE,Property development company,Real Estate,"Art. 6 (1) GDPR, Art. 14 GDPR",Insufficient legal basis for data processing,2022-09-21,54000,Data Protection Authority of Baden-Wuerttemberg,"The DPA of Baden-Württemberg has imposed a fine of EUR 50,000 on a property development company. 

The company had sent a letter to a property owner in which it made a purchase price offer for their property. The letter did not contain any information on the origin of the data. Even after the owner asked the company where the data had been obtained, the company did not reply. 

In the course of its investigation, the DPA discovered that a surveyor had made use of his authority to inspect the electronic land register and, in two cases, had identified several hundred property owners without their knowledge. Subsequently, the surveyor had passed the relevant information to the company, which contacted the property owners. 

The DPA considered this to be, on the one hand, a violation of Art. 6 (1) GDPR and, on the other hand, a violation of Art. 14 GDPR due to the lack of information on the origin of the data.",https://etid.link/ETid-1399; https://www.baden-wuerttemberg.datenschutz.de/bussgeld-daten-aus-dem-grundbuch-stehen-nicht-zur-freien-verfuegung/; https://www.enforcementtracker.com/ETid-1399
ETid-1398,DE,Company,Industry and Commerce,Art. 38 (6) GDPR,Insufficient involvement of data protection officer,2022-09-20,567000,Data Protection Authority of Berlin,"The DPA of Berlin has imposed a fine of EUR 525,000 on the subsidiary of a Berlin-based e-commerce group. 
The company had appointed a data protection officer, who however was also the managing director of two service companies that processed personal data on behalf of the very same company for which they acted as data protection officer. These service companies are also part of the group to which the e-commerce company belongs. The DPA considered this to be a conflict of interest and found a violation of Art. 38 (6) GDPR. 

The DPA had already issued a warning to the company in 2021 due to the conflict of interest. When a new inspection this year revealed that no new data protection officer had been appointed, the DPA imposed the fine.",https://etid.link/ETid-1398; https://www.datenschutz-berlin.de/fileadmin/user_upload/pdf/pressemitteilungen/2022/20220920-BlnBDI-PM-Bussgeld-DSB.pdf; https://www.enforcementtracker.com/ETid-1398
ETid-1350,DE,Political organization,Individuals and Private Associations,Unknown,Unknown,2021,0,Data Protection Authority of Saarland,An employee of a political organization had sent an e-mail to 400 people in an open distribution list. This not only made the e-mail addresses of all recipients visible to the other recipients but also revealed the political orientation of the recipients.,https://etid.link/ETid-1350; https://www.enforcementtracker.com/ETid-1350; https://www.zaftda.de/tb-bundeslaender/saarland/landesdatenschutzbeauftragte-1/808-30-tb-lfd-saarland-2021-17-09-vom-22-06-2022/file
ETid-1349,DE,Restaurant,Accomodation and Hospitality,"Art. 24 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Saarland,"A restaurant had disposed of 120 completed guest registration forms for contact tracing purposes during the Covid-19 pandemic in a publicly-accessible dumpster. During its investigation, the DPA also found that already during the restaurant's operation, the restaurant had not implemented adequate safeguards to protect the data processed during the guest registration process. For example, the completed guest registration forms were kept in an adjoining room accessible to all employees without special security measures, such as a locked cabinet.",https://etid.link/ETid-1349; https://www.enforcementtracker.com/ETid-1349; https://www.zaftda.de/tb-bundeslaender/saarland/landesdatenschutzbeauftragte-1/808-30-tb-lfd-saarland-2021-17-09-vom-22-06-2022/file
ETid-1348,DE,Bank employee,"Finance, Insurance and Consulting",Unknown,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Schleswig-Holstein,An employee of a bank had regularly accessed the bank account data of a bank customer for private purposes over a period of about a year.,https://etid.link/ETid-1348; https://www.enforcementtracker.com/ETid-1348; https://www.zaftda.de/tb-bundeslaender/schleswig-holstein/landesdatenschutzbeauftragter-8/790-40-tb-lfd-schleswig-holstein-2021-19-3545-vom-22-02-2022/file
ETid-1347,DE,Unknown,Health Care,Unknown,Unknown,2021,0,Data Protection Authority of Schleswig-Holstein,An employee at a Covid testing center had used a test subject's phone number to contact them privately.,https://etid.link/ETid-1347; https://www.enforcementtracker.com/ETid-1347; https://www.zaftda.de/tb-bundeslaender/schleswig-holstein/landesdatenschutzbeauftragter-8/790-40-tb-lfd-schleswig-holstein-2021-19-3545-vom-22-02-2022/file
ETid-1346,DE,Physician,Health Care,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Schleswig-Holstein,A physician had stored patient records in an open carport and not in a locked room.,https://etid.link/ETid-1346; https://www.enforcementtracker.com/ETid-1346; https://www.zaftda.de/tb-bundeslaender/schleswig-holstein/landesdatenschutzbeauftragter-8/790-40-tb-lfd-schleswig-holstein-2021-19-3545-vom-22-02-2022/file
ETid-1345,DE,Physician,Health Care,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Schleswig-Holstein,A physician's office had disposed of patient records in a waste paper container used by several offices.,https://etid.link/ETid-1345; https://www.enforcementtracker.com/ETid-1345; https://www.zaftda.de/tb-bundeslaender/schleswig-holstein/landesdatenschutzbeauftragter-8/790-40-tb-lfd-schleswig-holstein-2021-19-3545-vom-22-02-2022/file
ETid-1344,DE,Gym owner,Employment,Unknown,Unknown,2021,0,Data Protection Authority of  Saxony,"The owner of a gym had apologized for the late opening of the gym, but at the same time shifted the responsibility to an employee who was named.  As a result, their personal data were unlawfully disclosed.",https://etid.link/ETid-1344; https://www.enforcementtracker.com/ETid-1344; https://www.zaftda.de/tb-bundeslaender/sachsen/landesdatenschutzbeauftragter-6/804-22-tb-lfd-sachsen-2021-o-drs-nr-vom-25-05-2022/file
ETid-1343,DE,Private individual,Individuals and Private Associations,Unknown,Unknown,2021,0,Data Protection Authority of  Saxony,A private individual had taken secret video recordings during a court hearing with their mobile phone.,https://etid.link/ETid-1343; https://www.enforcementtracker.com/ETid-1343; https://www.zaftda.de/tb-bundeslaender/sachsen/landesdatenschutzbeauftragter-6/804-22-tb-lfd-sachsen-2021-o-drs-nr-vom-25-05-2022/file
ETid-1342,DE,Private individual,Individuals and Private Associations,Unknown,Unknown,2021,0,Data Protection Authority of  Saxony,"A resident of a residential building had unlawfully made video recordings which, among other things, covered parts of the jointly used inner courtyard.",https://etid.link/ETid-1342; https://www.enforcementtracker.com/ETid-1342; https://www.zaftda.de/tb-bundeslaender/sachsen/landesdatenschutzbeauftragter-6/804-22-tb-lfd-sachsen-2021-o-drs-nr-vom-25-05-2022/file
ETid-1340,DE,Private individual,Individuals and Private Associations,Art. 5 (1) c) GDPR,Non-compliance with general data processing principles,2021,0,Data Protection Authority of  Saxony,"A private individual had installed video surveillance cameras which, among other things, also covered the public space",https://etid.link/ETid-1340; https://www.enforcementtracker.com/ETid-1340; https://www.zaftda.de/tb-bundeslaender/sachsen/landesdatenschutzbeauftragter-6/804-22-tb-lfd-sachsen-2021-o-drs-nr-vom-25-05-2022/file
ETid-1339,DE,Private individual,Individuals and Private Associations,Art. 6 GDPR,Insufficient legal basis for data processing,2021,1081080,Data Protection Authority of  Saxony,"Nineteen fines between EUR 100 and EUR 1,000 for unlawful use of a dashcam.",https://etid.link/ETid-1339; https://www.enforcementtracker.com/ETid-1339; https://www.zaftda.de/tb-bundeslaender/sachsen/landesdatenschutzbeauftragter-6/804-22-tb-lfd-sachsen-2021-o-drs-nr-vom-25-05-2022/file
ETid-1338,DE,Unknown,Not assigned,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Niedersachsen,The camera images of a store were distributed without the knowledge and intention of the controller due to a faulty configuration. The distribution involved recordings of employees as well as customers.,https://etid.link/ETid-1338; https://www.enforcementtracker.com/ETid-1338; https://www.zaftda.de/tb-bundeslaender/niedersachsen/805-27-tb-lfd-niedersachen-2021-o-dr-nr-vom-02-06-2022/file
ETid-1337,DE,Unknown,Not assigned,Art. 32 GDPR,Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Niedersachsen,"Live video surveillance which was accessible via the Internet and, due to a lack of sufficient pixelation or redaction, allowed persons to be recognized.",https://etid.link/ETid-1337; https://www.enforcementtracker.com/ETid-1337; https://www.zaftda.de/tb-bundeslaender/niedersachsen/805-27-tb-lfd-niedersachen-2021-o-dr-nr-vom-02-06-2022/file
ETid-1336,DE,Company,Not assigned,"Art. 25 GDPR, Art. 32 GDPR",Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Niedersachsen,"A company had stored telecommunications hardware, a server and backup technology in a guest bathroom. The server cabinet, which did not have an intact lock, also served as a changing table.",https://etid.link/ETid-1336; https://www.enforcementtracker.com/ETid-1336; https://www.zaftda.de/tb-bundeslaender/niedersachsen/805-27-tb-lfd-niedersachen-2021-o-dr-nr-vom-02-06-2022/file
ETid-1335,DE,Electronics store,Industry and Commerce,"Art. 5 (1) c) GDPR, Art. 17 GDPR, Art. 35 (3) GDPR",Non-compliance with general data processing principles,2021,17280,Data Protection Authority of Niedersachsen,"The DPA from Lower Saxony has imposed a fine of EUR 16,000 on an electronics store. The company had installed a video surveillance system which permanently recorded employees, customers as well as the company's premises and technical equipment. The CCTV was installed for the purpose of protecting customers, employees, safeguarding the company's property rights and prosecuting criminal acts and vandalism. The DPA stated that the recording of employees was not necessary to ensure the purposes associated with the CCTV and was therefore disproportionate. The DPA therefore found that the controller violated the principle of data minimization under Art. 5 (1) c) GDPR. The DPA also found that the company stored the recordings excessively long and, in addition, had not conducted a data protection impact assessment.",https://etid.link/ETid-1335; https://www.enforcementtracker.com/ETid-1335; https://www.zaftda.de/tb-bundeslaender/niedersachsen/805-27-tb-lfd-niedersachen-2021-o-dr-nr-vom-02-06-2022/file
ETid-1313,DE,Hannoversche Volksbank,"Finance, Insurance and Consulting",Art. 6 (1) GDPR,Insufficient legal basis for data processing,2022-07-28,972000,Data Protection Authority of Niedersachsen,"The DPA of Lower Saxony has imposed a fine of EUR 900,000 on Hannoversche Volksbank. 

The bank had analyzed data from active and former customers without their consent. For this purpose, the bank analyzed digital usage behavior and evaluated, among other things, purchases in app stores, the frequency of use of bank statement printers and the total number of transfers in online banking compared to the use of in-branch services.

In addition, the results were cross-checked with a credit agency, where they were further supplemented. The aim was to identify customers with an increased willingness to use digital media and to address them more intensively via electronic communication channels for promotional purposes. Most customers were provided with information in advance. However, the DPA found that this did not replace the required consent. 

In determining the fine, it was taken into account that the bank did not make further use of the results of its evaluations. In addition, the bank cooperated with the DPA during the investigation.",https://etid.link/ETid-1313; https://lfd.niedersachsen.de/startseite/infothek/presseinformationen/900-000-euro-bussgeld-gegen-kreditinstitut-wegen-profilbildung-zu-werbezwecken-213925.html; https://www.enforcementtracker.com/ETid-1313
ETid-1305,DE,Volkswagen,Industry and Commerce,"Art. 13 GDPR, Art. 28 GDPR, Art. 30 GDPR, Art. 35 GDPR",Insufficient fulfilment of information obligations,2022-07-26,1188000,Data Protection Authority of Niedersachsen,"The DPA of Lower Saxony has imposed a fine of EUR 1. 1 million on Volkswagen. 

The company had installed cameras on a test vehicle. The vehicle was being used to test and train the functionality of a driving assistance system to prevent traffic accidents. For this purpose, the traffic around the vehicle was recorded with the cameras.

However, Volkswagen failed to provide information in accordance with Art. 13 GDPR about the data processing by the cameras attached to the vehicle. 

The DPA further found that, contrary to its obligation under Art. 28 GDPR, Volkswagen had not concluded a processing agreement with the company that carried out the journeys. Also, no data protection impact assessment pursuant to Art. 35 DSGVO had been carried out and the technical and organizational protection measures had not been outlined in the list of processing activities.

Volkswagen has cooperated extensively with the DPA.",https://etid.link/ETid-1305; https://lfd.niedersachsen.de/startseite/infothek/presseinformationen/1-1-millionen-euro-bussgeld-gegen-volkswagen-213835.html; https://www.enforcementtracker.com/ETid-1305
ETid-1303,DE,Car trading group,Industry and Commerce,Unknown,Insufficient legal basis for data processing,2021,10908,Data Protection Authority of Hamburg,"The DPA of Hamburg has imposed a fine of EUR 10,110 on a car trading group. The company had informed the customer base that the reasons for the restructuring there was the absence of an employee due to illness. The company informed approximately 3,000 customers, among other things, of the exact date on which the employee's inability to work occurred and that the situation would continue for an indefinite period of time. The DPA found that the company did not present a valid legal basis for such transfer of personal health data, and therefore transferred the data unlawfully.",https://etid.link/ETid-1303; https://www.enforcementtracker.com/ETid-1303; https://www.zaftda.de/tb-bundeslaender/hamburg/796-30-tb-lfd-hamburg-2021-o-drs-nr-vom-06-04-2022/file
ETid-1302,DE,Energy supplier,Transportation and Energy,Unknown,Unknown,2021,13500,Data Protection Authority of Hamburg,"The DPA of Hamburg has imposed a fine of EUR 12,5000 on an energy supplier. The company had outsourced and sold its heating energy division. Customers affected by the transfer were informed about the transfer of their electricity supply contracts and given the right to object. In the event of a declared objection, no personal data of the customers should be transferred to the new company. However, despite customers having duly declared their objection, their data was transferred to the new company.",https://etid.link/ETid-1302; https://www.enforcementtracker.com/ETid-1302; https://www.zaftda.de/tb-bundeslaender/hamburg/796-30-tb-lfd-hamburg-2021-o-drs-nr-vom-06-04-2022/file
ETid-1301,DE,Energy supplier,Transportation and Energy,Unknown,Unknown,2021,13500,Data Protection Authority of Hamburg,"The DPA of Hamburg has imposed a fine of EUR 12,5000 on an energy supplier. The company had outsourced and sold its heating energy division. Customers affected by the transfer were informed about the transfer of their electricity supply contracts and given the right to object. In the event of a declared objection, no personal data of the customers should be transferred to the new company. However, despite customers having duly declared their objection, their data was transferred to the new company.",https://etid.link/ETid-1301; https://www.enforcementtracker.com/ETid-1301; https://www.zaftda.de/tb-bundeslaender/hamburg/796-30-tb-lfd-hamburg-2021-o-drs-nr-vom-06-04-2022/file
ETid-1300,DE,Private individual,Individuals and Private Associations,"Art. 5 (1) a) GDPR, Art. 6 (1) GDPR",Insufficient legal basis for data processing,2021,5400,Data Protection Authority of Hamburg,"The DPA of Hamburg imposed a fine of EUR 5,000 on a private individual. The individual had filmed numerous young women in public. Some of the recorded female persons were apparently younger than 14 years. In several cases, the individual approached the filmed persons to within a few centimeters and followed them with the camera for up to 38 minutes. During a search of the backpack, the police officers found a digital camera and eight memory cards.  The seized memory cards contained a total of 156 video files. In the course of its investigation, the DPA found that the individual had processed the personal data of the young women he had filmed, although no effective consent had been given.",https://etid.link/ETid-1300; https://www.enforcementtracker.com/ETid-1300; https://www.zaftda.de/tb-bundeslaender/hamburg/796-30-tb-lfd-hamburg-2021-o-drs-nr-vom-06-04-2022/file
ETid-1282,DE,Company,Health Care,Art. 32 (1) GDPR,Insufficient technical and organisational measures to ensure information security,2021,0,Data Protection Authority of Hamburg,"The DPA of Hamburg has imposed a fine in the six-digit range on a Hamburg-based company operating in the healthcare sector.
The company had failed to take appropriate technical and organizational measures to ensure a level of data security protection appropriate to the risk when sending doctors' letters. As a result, doctor's letters were to a person who, although practicing a medical profession, was not the doctor providing further treatment for the affected patients. Instead, the letters were intended for a general practitioner with the same name as the recipient. 
The company had been informed of the incorrect mailing several times in the past by the unauthorized recipient. Nevertheless, it had failed to take organizational and technical measures to ensure that these incidents would not recur. 
In assessing the fine, the DPA took into aggravating account the fact that the data processed involved health data and that such data is particularly sensitive.",https://etid.link/ETid-1282; https://www.enforcementtracker.com/ETid-1282; https://www.zaftda.de/tb-bundeslaender/hamburg/796-30-tb-lfd-hamburg-2021-o-drs-nr-vom-06-04-2022/file
ETid-1281,DE,Police department,Public Sector and Education,§ 32 Absatz 1 BbgDSG,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"A police officer had unlawfully accessed data in a police database. For this reason, the DPA of Brandenburg imposed a fine for a violation of § 32 (1) BbgDSG. The Brandenburg Data Protection Act (BbgDSG) sets out the supplementary regulations necessary to adapt the GDPR.",https://etid.link/ETid-1281; https://www.enforcementtracker.com/ETid-1281; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
ETid-1280,DE,Police department,Public Sector and Education,§ 32 Absatz 1 BbgDSG,Insufficient legal basis for data processing,2021,0,Data Protection Authority of Brandenburg,"A police officer had unlawfully disclosed personal data of a drunk driving incident to the offender's mother during a chance encounter. He thought that the mother, as his employer, could prevent a repeat offense by withdrawing the offender's car. However, the mother constitutes an unauthorized third party, meaning that the police officer was not allowed to disclose the information. For this reason, the DPA of Brandenburg imposed a fine for a violation of § 32 (1) BbgDSG. The Brandenburg Data Protection Act (BbgDSG) sets out the supplementary regulations necessary to adapt the GDPR.",https://etid.link/ETid-1280; https://www.enforcementtracker.com/ETid-1280; https://www.zaftda.de/tb-bundeslaender/brandenburg/landesdatenschutzbeauftragte/797-23-tb-lfd-brandenburg-2021-o-drs-nr-vom-09-05-2022/file
