enforcement_id,country_code,company_name,sector,violation_group,violation_type,enforcement_date,fine_amount_usd,enforcing_agency,summary,source_url
VTG24-84026,AU,Alinta Energy Retail Sales Pty Ltd,diversified,consumer-protection-related offenses,consumer protection violation,2023-01-23,264753,Essential Services Commission-Victoria,"Alinta Energy Retail Salespaid more than A$380,000 in penalties after allegedly failing to provide adequate assistance to customers in financial hardship.",https://www.esc.vic.gov.au/media-centre/alinta-energy-pays-penalties-allegedly-failing-provide-adequate-assistance-customers-financial
VTG24-79193,AU,Cadia Holdings Pty Ltd,mining and minerals,environment-related offenses,mining violation,2025-04-02,257635,New South Wales Environmental Protection Authority,"Cadia Holdings Pty Ltd was ordered to pay more than A$400,000 after being prosecuted by the NSW Environment Protection Authority (EPA) for three dust emission offences that occurred between November 2021 and May 2023.",https://www.epa.nsw.gov.au/news/epamedia/250402-cadia-holdings-ordered-to-pay-over-400-000-for-air-emissions-offences
VTG24-83701,AU,Alcoa of Australia Limited,metals,safety-related offenses,workplace safety or health violation,2025-08-20,255440,Worksafe Western Australia,"Alcoa of Australia Limited was fined A$400,000 and ordered to pay costs of $5,536 after workers received burns from an uncontrolled release of caustic solution at the company's Kwinana alumina refinery.",https://www.worksafe.wa.gov.au/announcements/alcoa-fined-400000-after-caustic-spill-injures-workers
VTG24-67660,AU,Origin Energy,utilities and power generation,consumer-protection-related offenses,consumer protection violation,2015-02-10,253188,Australian Competition and Consumer Commission,"The Federal Court of Australia ordered by consent that Origin Energy Limited and two of its subsidiaries pay penalties totalling A$325,000 for contravening the Australian Consumer Law (ACL) by making false or misleading representations concerning the level of discount that residential consumers in South Australia would receive under a DailySaver energy plan, in proceedings brought by the Australian Competition and Consumer Commission.",https://www.accc.gov.au/media-release/origin-companies-ordered-to-pay-penalties-of-325000-for-misleading-consumers-about-discounts-under-energy-plans
VTG24-67836,AU,Westpac Banking Corporation,financial services,employment-related offenses,labor standards violation,2021-11-16,252744,Fair Work Ombudsman,Underpaid the long service leave entitlements of employees across Australia after identifying underpayments during an internal review.,https://www.fairwork.gov.au/newsroom/media-releases/2021-media-releases/november-2021/20211116-Westpac-EU-media-release
VTG24-84011,AU,Telstra Limited,telecommunications,consumer-protection-related offenses,telecommunications violation,2025-01-29,246475,Australian Communications and Media Authority,"Telstra paid a A$394,380 penalty for failing to make required internet line speed checks while migrating customers from legacy networks to the NBN.",https://www.acma.gov.au/articles/2025-01/telstra-pays-394000-penalty-nbn-migration-failures
VTG24-67851,AU,Sydney Water Corporation,utilities and power generation,environment-related offenses,water pollution violation,2023-07-11,243596,New South Wales Environmental Protection Authority,"Sydney Water Corporation has been convicted and fined $365,625 and have separately agreed to pay $500,000 to environmental projects, after around 16 million litres of raw sewage resulted in the relocation of 39 residents in Naremburn in 2020.",(click here).
VTG24-67799,AU,BMW Australia Finance Ltd,motor vehicles,consumer-protection-related offenses,consumer protection violation,2015-02-25,238209,Australian Securities and Investments Commission,"Car finance provider BMW Australia Finance Ltd paid penalties totalling A$306,000 after ASIC found it breached important consumer protection provisions relating to the repossession of motor vehicles.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2015-releases/15-037mr-bmw-finance-pays-306-000-penalty-for-poor-repossession-practices#!page=230&type=media%20releases
VTG24-67852,AU,Sydney Water,utilities and power generation,environment-related offenses,water pollution violation,2023-04-14,234131,New South Wales Environmental Protection Authority,"Sydney Water has agreed to pay $347,100 for environmental and community works after more than three million litres of untreated sewage overflowed into Arnotts Reserve and Powells Creek in Homebush, as well as the Parramatta River.",https://www.epa.nsw.gov.au/news/media-releases/2023/epamedia230414-untreated-sewage-in-parramatta-river-costs-sydney-water-$347k
VTG24-67921,AU,DYNO NOBEL ASIA PACIFIC PTY LTD,chemicals,environment-related offenses,water pollution violation,2017-05-31,223344,New South Wales Environmental Protection Authority,Pollute Waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-83707,AU,Alcoa of Australia Limited,metals,safety-related offenses,workplace safety or health violation,2021-01-28,219615,Worksafe Western Australia,"Alcoa of Australia was fined A$210,000 in the Perth Magistrates Court and ordered to pay $75,000 in costs after a contractor fell to his death at the company's Kwinana Alumina Refinery in 2015.",https://www.worksafe.wa.gov.au/announcements/company-fined-after-worker-falls-his-death
VTG24-67961,AU,Holcim Pty Ltd,building materials,safety-related offenses,workplace safety or health violation,2020-09-11,218190,Queensland Office of the Work Health and Safety Prosecuctor,"The workers noticed the lean was caused by packing underneath the pile and lifted it (using gantry cranes) to make a closer examination of the packing. After several attempts to make the pile level, the adjacent stack became unstable and fell, fatally crushing one of the workers. A Work Health and Safety Queensland investigation found that, although concerns with the stacking of piles were raised by staff, the defendant failed to conduct a site-specific risk assessment.",https://www.owhsp.qld.gov.au/court-report/fatality-townsville-concrete-plant-results-300000-fine
VTG24-67971,AU,JBS Australia Pty Limited,food products,safety-related offenses,workplace safety or health violation,2020-11-06,216655,Safework New South Wales,A worker suffered burns after being asked to assist in creating a firebreak with a front end loader he was operating when a grass fire broke out at Caroona. The worker later passed away in hospital.,https://www.safework.nsw.gov.au/compliance-and-prosecutions/prosecutions
VTG24-67967,AU,BlueScope Steel (AIS) Pty Ltd,metals,safety-related offenses,workplace safety or health violation,2022-06-07,216141,Safework New South Wales,"A worker sustained serious injury as a result of falling approximately 6 metres through an open void at steelworks , at Port Kembla.",https://www.safework.nsw.gov.au/compliance-and-prosecutions/prosecutions
VTG24-67759,AU,UBS Securities Australia Limited,financial services,financial offenses,investor protection violation,2017-06-15,212044,Australian Securities and Investments Commission,"UBS Securities Australia Limited paid penalties totalling A$280,000 to comply with two infringement notices given to it by ASIC's Markets Disciplinary Panel.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-185mr-ubs-securities-pays-280-000-in-infringement-notice-penalties#!page=163&type=media%20releases
VTG24-67729,AU,Macquarie Securities (Australia) Limited,financial services,financial offenses,investor protection violation,2019-06-03,208028,Australian Securities and Investments Commission,The ASIC's Markets Disciplinary Panel had reasonable grounds to believe that Macquarie contravened the market integrity rules that deal with the provision of regulatory data to ASX and Chi-X.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2019-releases/19-125mr-macquarie-securities-pays-300-000-infringement-notice#!page=110&type=media%20releases
VTG24-67979,AU,Mundipharma Pty Ltd,pharmaceuticals,healthcare-related offenses,off-label or unapproved promotion of medical products,2019-12-20,207948,Therapeutic Goods Administration,"Mundipharma Pty Ltd was fined A$302,400 in response to 24 infringement notices issued by the Therapeutic Goods Administration relating to a claim used in communications with health professionals regarding nine opioid medicines marketed under the name TARGIN.",https://www.tga.gov.au/news/media-releases/mundipharma-fined-misleading-advertising-opioids-health-professionals
VTG24-68013,AU,Energy Australia Yallourn Pty Ltd,utilities and power generation,safety-related offenses,workplace safety or health violation,2023-02-13,207515,Worksafe Victoria,"Graeme Edwards, 54, died in hospital with severe burns sustained in an arc flash and explosion that occurred while he was racking a 6.6kV circuit breaker in a high voltage switch room that was being returned to service after a planned major outage. Fined $300,000 for failing to provide information, instruction and training.",https://www.worksafe.vic.gov.au/news/2023-02/15-million-fine-yallourn-arc-flash-fatality
VTG24-67867,AU,CLEANAWAY EQUIPMENT SERVICES PTY LTD,waste management and environmental services,environment-related offenses,water pollution violation,2022-03-08,206450,New South Wales Environmental Protection Authority,Pollute waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-73462,AU,Simply Energy,utilities and power generation,consumer-protection-related offenses,utility service violation,2019-12-16,206227,Essential Services Commission-Victoria,"Simply Energy paid A$300,000 in penalties for failing to obtain consent before switching customers.",https://www.esc.vic.gov.au/media-centre/simply-energy-pays-300000-penalties-failing-obtain-consent-switching-customers
VTG24-84016,AU,Telstra Limited,telecommunications,consumer-protection-related offenses,telecommunications violation,2023-11-29,203035,Australian Communications and Media Authority,"Telstra paid a A$306,360 infringement notice issued by the Australian Communications and Media Authority (ACMA) for failing to provide accurate details of thousands of customers to the Integrated Public Number Database (IPND).",https://www.acma.gov.au/articles/2023-11/telstra-penalised-300000-repeat-customer-safety-and-privacy-failures
VTG24-73456,AU,AusNet Electricity Services Pty Ltd,diversified,consumer-protection-related offenses,utility service violation,2022-01-20,201765,Essential Services Commission-Victoria,"AusNet Electricity Services paid A$280,000 in penalties after allegedly failing to notify 36 customers of planned power interruptions.",https://www.esc.vic.gov.au/media-centre/ausnet-electricity-pays-penalty-allegedly-failing-notify-customers-planned-power-interruptions
VTG24-68029,AU,Ricegrowers Ltd,agribusiness,safety-related offenses,workplace safety or health violation,2018-04-24,198574,Worksafe Victoria,"The Melbourne County Court heard the 53-year-old man was performing maintenance on the inside of a surge bin at the time of the incident in September, 2014. He died when the wooden plank he was standing on snapped, causing him to fall onto a sensor-activated screw conveyor at the bottom of the bin.",https://www.worksafe.vic.gov.au/news/2018-04/ricegrowers-ltd-fined-260000-following-maintenance-workers-death
VTG24-68027,AU,Veolia Environmental Services (Australia) Pty Ltd,waste management and environmental services,safety-related offenses,workplace safety or health violation,2018-09-11,195620,Worksafe Victoria,One person was killed and another injured after being crushed during the lowering of the bin of a recycling truck.,https://www.worksafe.vic.gov.au/prosecution-result-summaries-enforceable-undertakings
VTG24-73450,AU,Origin Energy Electricity Limited and Origin Energy (Vic) Pty Ltd,utilities and power generation,consumer-protection-related offenses,utility service violation,2024-02-27,193685,Essential Services Commission-Victoria,"Origin Energy Electricity Limited and Origin Energy (Vic) Pty Ltd paid A$295,872 in penalties for 8 alleged contraventions of Victoria's energy laws. Origin allegedly referred 6 customers affected by family violence to a debt recovery agency without considering the potential impact of debt recovery on those customers.",https://www.esc.vic.gov.au/media-centre/origin-pays-almost-300000-penalties-alleged-debt-recovery-failures-affecting-customers-experiencing
VTG24-67963,AU,JBS Australia Pty Ltd,food products,safety-related offenses,workplace safety or health violation,2023-11-08,193062,Safework New South Wales,On 19 February 2020 a worker suffered serious injury undertaking moisture testing of hay bales when she was struck and trapped by two hay bales which fell from the top of a stack of six bales onto her at Caroona.,https://www.safework.nsw.gov.au/compliance-and-prosecutions/prosecutions
VTG24-83697,AU,Interactive Brokers LLC,financial services,financial offenses,investor protection violation,2017-12-14,189734,Australian Securities and Investments Commission,"The company was fined for violating a rule prohibiting a market participant from making bids for shares on account of another person, where taking into account the circumstances of the bids, a market participant ought reasonably suspect that the other person has placed the bids with the intention of creating a false or misleading appearance with respect to the price of shares.",https://www.asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-432mr-interactive-brokers-llc-pays-250-000-infringement-notice-penalty/
VTG24-84028,AU,Alinta Energy,diversified,consumer-protection-related offenses,consumer protection violation,2020-03-17,187937,Essential Services Commission-Victoria,"Alinta Energy paid penalties totalling A$280,000 for allegedly using door-to-door sales agents to switch Victorians to new energy contracts without their consent.",https://www.esc.vic.gov.au/media-centre/alinta-energy-penalised-second-time-two-years
VTG24-73457,AU,Powercor Australia Ltd,diversified,consumer-protection-related offenses,utility service violation,2022-01-20,180147,Essential Services Commission-Victoria,"Powercor Australia paid A$250,000 in penalties after allegedly failing to notify 162 Victorian customers of a planned power interruption.",https://www.esc.vic.gov.au/media-centre/powercor-pays-penalty-allegedly-failing-notify-customers-planned-power-interruptions
VTG24-83709,AU,Dyno Nobel Asia Pacific Pty Ltd,chemicals,safety-related offenses,workplace safety or health violation,2019-04-02,177946,Worksafe Western Australia,"Dyno Nobel Asia Pacific Pty Ltd was fined A$250,000 in Perth Magistrates Court in relation to the death of one of its employees at the Telfer Gold Mine on 15 May 2015.",https://www.worksafe.wa.gov.au/announcements/company-fined-following-incident-killed-underground-mine-worker
VTG24-68002,AU,Visy Board Pty Ltd,paper and packaging,safety-related offenses,workplace safety or health violation,2023-11-08,176974,"Western Australia Department of Local Government, Industry Regulation and Safety","Following the fifth jam at the feed end, a worker was making adjustments to the machine when his left hand was pulled into the feed rolls, severing two segments of his middle finger and the top segment of his ring finger. This case was brought when the agency was known as the Department of Energy, Mines, Industry Regulation, and Safety.",https://www.commerce.wa.gov.au/announcements/cardboard-box-company-fined-275000-over-finger-injuries
VTG24-67962,AU,Qantas Ground Services Pty Ltd,airlines,safety-related offenses,workplace safety or health violation,2024-03-06,176122,Safework New South Wales,Qantas was fined for unlawfully punishing a workers health and safety representative who raised concerns about cleaning aircraft from China at the onset of the pandemic.,(click here).
VTG24-67748,AU,Volkswagen Financial Services Australia Pty Ltd,motor vehicles,consumer-protection-related offenses,consumer protection violation,2017-11-28,164435,Australian Securities and Investments Commission,"Volkswagen Financial Services Australia Pty Ltd paid a penalty of A$216,000 after ASIC issued 20 infringement notices for alleged misleading statements made by VWFSA as part of its 1% you can't ignore advertising campaign.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-410mr-volkswagen-financial-services-australia-pays-216-000-penalty-for-misleading-advertising#!page=149&type=media%20releases
VTG24-67929,AU,ORICA AUSTRALIA PTY LTD,mining and minerals,environment-related offenses,waste violation,2014-07-28,164388,New South Wales Environmental Protection Authority,Breach licence condition,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-84012,AU,Southern Phone Company Limited,utilities and power generation,consumer-protection-related offenses,telecommunications violation,2024-05-22,162729,Australian Communications and Media Authority,Southern Phone Company paid a penalty for failing to adequately deal with customer complaints.,https://www.acma.gov.au/articles/2024-05/southern-phone-pays-244000-penalty-inadequate-complaints-handling
VTG24-67661,AU,Domestic & General Services Pty Ltd,miscellaneous services,consumer-protection-related offenses,consumer protection violation,2015-01-27,158678,Australian Competition and Consumer Commission,"The Federal Court declared by consent that Domestic & General made a false or misleading representation in the course of offering an extended warranty to consumers, and imposed a pecuniary penalty of $200,000.",https://www.accc.gov.au/media-release/fisher-paykel-and-domestic-general-to-each-pay-200000-for-false-or-misleading-extended-warranty-representations
VTG24-67662,AU,Fisher & Paykel Customer Services Pty Ltd,housewares and home furnishings,consumer-protection-related offenses,consumer protection violation,2015-01-27,158678,Australian Competition and Consumer Commission,"The Federal Court declared by consent that Fisher & Paykel Customer Services Pty Ltd made a false or misleading representation in the course of offering an extended warranty to consumers, and imposed a pecuniary penalty of $200,000.",https://www.accc.gov.au/media-release/fisher-paykel-and-domestic-general-to-each-pay-200000-for-false-or-misleading-extended-warranty-representations
VTG24-67788,AU,Australia and New Zealand Banking Group Limited,financial services,financial offenses,banking violation,2016-03-07,158004,Australian Securities and Investments Commission,"Australia and New Zealand Banking Group (ANZ) paid penalties totalling A$212,500 for breaching responsible lending laws in making offers of overdraft facilities to its customers.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-063mr-anz-pays-212-500-penalty-for-breaching-responsible-lending-laws-when-offering-overdrafts#!page=202&type=media%20releases
VTG24-67818,AU,Macquarie Bank Limited,financial services,financial offenses,banking violation,2013-12-17,156609,Australian Securities and Investments Commission,"Macquarie Bank Limited paid a penalty of A$175,000 to comply with an infringement notice given to it by the Markets Disciplinary Panel (MDP). The penalty was for failing on two separate occasions, to deposit a total of A$23 million, received from a Client into Client Accounts maintained by Macquarie and designated as Clients' segregated accounts.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2013-releases/13-343mr-macquarie-bank-limited-pays-aud175000-infringement-notice-penalty#!page=256&type=media%20releases
VTG24-67624,AU,Kimberly-Clark Australia Pty Ltd,household and personal care products,consumer-protection-related offenses,consumer protection violation,2021-02-16,155519,Australian Competition and Consumer Commission,"The Federal Court ordered Kimberly-Clark Australia Pty Ltd to pay a penalty of $200,000 for misleading consumers by falsely representing on its website that its Kleenex Cottonelle flushable cleansing cloths were made in Australia, when they were actually made in Germany, South Korea or the UK.",https://www.accc.gov.au/media-release/penalty-for-kimberly-clark-for-false-claims-flushable-wipes-were-made-in-australia
VTG24-67600,AU,Ampol Petroleum Pty Ltd,retailing,environment-related offenses,oil spill,2021-05-13,155498,Australia Capital Territory Environment Protection Authority,"Ampol agreed to pay A$200,00 to two conservation groups as part of an enforceable undertaking to resolve a case stemming from a large leak of gasoline from an underground storage tank.",https://www.accesscanberra.act.gov.au/__data/assets/pdf_file/0007/2237695/Environmental-undertaking-to-the-ACT-EPA-by-Ampol-Petroleum-Pty-Ltd.pdf
VTG24-67996,AU,Mobil Refining Australia Pty Ltd,oil and gas,environment-related offenses,oil spill,2012-10-22,154910,Victoria Environment Protection Authority,"During the transfer of crude oil from the ship MT Leyte Spirit to Mobil's Gellibrand Terminal, the loading arm fractured in high winds causing oil to discharge into the water",https://www.epa.vic.gov.au/about-epa/public-registers/court-proceedings/mobil-refining-australia-pty-ltd_2
VTG24-67922,AU,CALTEX AUSTRALIA PETROLEUM PTY LTD,oil and gas,environment-related offenses,air pollution violation,2017-02-20,153190,New South Wales Environmental Protection Authority,"Negligently, in a material respect, cause or contribute to the conditions that gave rise to a person or persons negligently causing a substance to escape in a manner that harmed or was likely to harm the environment",https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-68009,AU,TK Elevator Australia Pty Ltd,building materials,safety-related offenses,workplace safety or health violation,2023-09-07,153161,Worksafe Victoria,"The worker, who initially wasn't aware he was in a lift shaft, accidentally knocked his testing device off a handrail causing it to fall about 39 metres to the ground floor where it struck another worker on the back of his leg.",https://www.worksafe.vic.gov.au/news/2023-09/falling-power-tester-costs-lift-company-240000
VTG24-67646,AU,Virgin Australia Airlines Pty Ltd,private equity (including portfolio companies),consumer-protection-related offenses,consumer protection violation,2017-03-07,151946,Australian Competition and Consumer Commission,Virgin was found to have made false or misleading representations about specific advertised airfares on its mobile site in 2014.,https://www.accc.gov.au/media-release/jetstar-and-virgin-to-pay-penalties-for-misleading-drip-pricing-practices
VTG24-67773,AU,Commonwealth Securities Limited,financial services,financial offenses,investor protection violation,2016-11-16,151062,Australian Securities and Investments Commission,The ASIC's Markets Disciplinary Panel had reasonable grounds to believe that Commonwealth contravened subsection 798H(1) of the Corporations Act by reason of contravening rules 2.1.3 and 3.3.1 of the ASIC Market Integrity Rules (ASX Market) 2010.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-389mr-commsec-pays-200-000-in-infringement-notice-penalty#!page=180&type=media%20releases
VTG24-73416,AU,Incitec Pivot Limited,chemicals,consumer-protection-related offenses,utility service violation,2023-06-26,149147,Australian Energy Regulator,alleged breaches of the National Gas Rules related to gas demand forecasting in short-term trading markets,https://www.aer.gov.au/news/articles/news-releases/energyaustralia-and-incitec-pivot-fined-alleged-gas-breaches
VTG24-67705,AU,ABN AMRO Clearing Sydney Pty Ltd,financial services,financial offenses,investor protection violation,2022-09-07,148917,Australian Securities and Investments Commission,"The ASIC's Market Disciplinary Panel found that, on three occasions on 7 January 2021, 14 April 2021 and 15 April 2021, ABN AMRO registered block trades on the ASX 24 Market in the SPI 200 Futures contract, each of which included split allocations below the Minimum Value Threshold of 200 lots.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2022-releases/22-245mr-abn-amro-clearing-sydney-pty-ltd-pays-222-000-infringement-notice#!page=30&type=media%20releases
VTG24-79181,AU,Optus Internet Pty Limited,diversified,consumer-protection-related offenses,telecommunications violation,2024-11-04,147864,Australian Communications and Media Authority,Subsidiaries of Singtel Optus Pty Limited received infringement notices for breaches of emergency call rules following an investigation by the Australian Communications and Media Authority.,https://www.acma.gov.au/sites/default/files/2024-11/Infringement%20notice%20-%20Optus%20Internet%20%28redacted%29.pdf
VTG24-84020,AU,Alinta Energy,diversified,consumer-protection-related offenses,utility service violation,2020-11-26,147059,Australian Energy Regulator,"Alinta Energy paid penalties totalling A$200,000 after being issued with 10 infringement notices by the Australian Energy Regulator (AER) for putting customers requiring life-support services at risk.",https://www.aer.gov.au/news/articles/news-releases/alinta-energy-pays-penalties-life-support-breaches
VTG24-67886,AU,Sydney Water Corporation,utilities and power generation,environment-related offenses,water pollution violation,2021-02-09,142110,New South Wales Environmental Protection Authority,"Approximately 57,000 litres of untreated sewage was discharged from a Sydney Water maintenance hole at Bangor. The incident caused environmental harm to the unnamed creek and surrounding environment.",https://www.epa.nsw.gov.au/news/media-releases/2021/epamedia210209-sydney-water-convicted-and-fined-$185000-for-sewage-overflow
VTG24-67866,AU,CLEANAWAY EQUIPMENT SERVICES PTY LTD,waste management and environmental services,environment-related offenses,waste violation,2022-03-08,138248,New South Wales Environmental Protection Authority,Failure to notify of a pollution incident that caused or threatened material harm to the environment,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-67878,AU,Sydney Water Corporation,utilities and power generation,environment-related offenses,water pollution violation,2021-03-16,135924,New South Wales Environmental Protection Authority,"Sydney Water has been convicted and ordered to pay $175,500 by the Land and Environment Court, following the release of almost 3 million litres of untreated sewage into Toongabbie Creek and Parramatta River",https://www.epa.nsw.gov.au/news/media-releases/2021/epamedia210316-sydney-water-convicted-and-fined-$175k-for-significant-sewage-spill
VTG24-67774,AU,Commonwealth Bank of Australia,financial services,financial offenses,banking violation,2016-09-14,135329,Australian Securities and Investments Commission,"Commonwealth Bank of Australia (CBA)paid four infringement notices totalling A$180,000 in relation to breaches of responsible lending laws when providing personal overdraft facilities.",https://asic.gov.au/about-asic/news-centre/find-a-media-release/2016-releases/16-308mr-cba-pays-180-000-in-penalties-and-will-write-off-2-5-million-in-loan-balances#!page=186&type=media%20releases
VTG24-67840,AU,Thales Australia Limited,aerospace and military contracting,employment-related offenses,labor standards violation,2019-08-30,134665,Fair Work Ombudsman,"Fair Work Inspectors investigated Thales Australia Limited (Thales) after the company self-disclosed last year that it had paid annual salaries below what employees were entitled to under the applicable enterprise agreements.This error led to Thales underpaying basic employee entitlements, including minimum wages, overtime, annual leave entitlements and superannuation, and resulted in record-keeping breaches.",https://www.fairwork.gov.au/newsroom/media-releases/2019-media-releases/august-2019/20190830-thales-eu-media-release
VTG24-67853,AU,Sydney Water Corporation,utilities and power generation,environment-related offenses,water pollution violation,2023-02-27,134500,New South Wales Environmental Protection Authority,"Sydney Water Corporation has been convicted and fined $200,000 in the Land and Environment Court of NSW after 282,000 litres of raw sewage discharged into Prospect Creek.",(click here).
VTG24-73446,AU,Barrick Gold,mining and minerals,financial offenses,investor protection violation,2012-09-03,131032,Australian Securities and Investments Commission,"Eight of Barrick Gold's Australian subsidiaries received fines totaling A$127,000 for failure to lodge required documents with the Australian Securities and Investments Commission (ASIC).",https://www.mining.com/barrick-gold-hit-with-fines-by-asic-71656/
VTG24-67765,AU,Credit Suisse Equities (Australia) Limited,financial services,financial offenses,investor protection violation,2017-03-15,128517,Australian Securities and Investments Commission,The ASIC's Markets Disciplinary Panel had reasonable grounds to believe that Credit Suisse had contravened subsection 798H(1) of the Corporations Act 2001 (Cth) by failing to comply with Rule 5.6.1(1) of the ASIC Market Integrity Rules (ASX Market) 2010. This Rule requires trading participants to have appropriate automated filters for their automated order processing (AOP) systems.,https://asic.gov.au/about-asic/news-centre/find-a-media-release/2017-releases/17-064mr-credit-suisse-pays-170-000-in-infringement-notice-penalty#!page=171&type=media%20releases
VTG24-75426,AU,Sydney Water,utilities and power generation,environment-related offenses,water pollution violation,2024-12-11,127842,New South Wales Environmental Protection Authority,"Sydney Water was ordered to pay A$200,000 to the NSW Environmental Trust after pleading guilty in the Land and Environment Court to failing to maintain equipment causing the release of untreated sewage into Powells Creek, a tributary of the Parramatta River.",https://www.epa.nsw.gov.au/news/media-releases/2024/epamedia241211-sydney-water-to-pay-$200000-for-untreated-sewage-spill
VTG24-83355,AU,Revolut Payments Australia Pty Ltd,financial services,financial offenses,anti-money-laundering deficiencies,2025-09-02,123569,Australian Transaction Reports and Analysis Centre-AUSTRAC,"AUSTRAC fined Revolut A$187,800 after the company notified AUSTRAC it had submitted late reports.",https://www.austrac.gov.au/news-and-media/media-release/austrac-issues-187800-infringement-notice-late-reporting
VTG24-68010,AU,Boral Resources (Vic) Pty Ltd,diversified,safety-related offenses,workplace safety or health violation,2023-05-08,121520,Worksafe Victoria,An investigation found atmospheric monitoring conducted by Boral Resources confirmed that several workers had been exposed to levels of respirable crystalline silica that exceeded workplace exposure standards.,https://www.worksafe.vic.gov.au/news/2023-05/quarry-fined-180000-over-silica-dust-exposure
VTG24-67940,AU,MOOLARBEN COAL OPERATIONS PTY LTD,mining and minerals,environment-related offenses,water pollution violation,2012-04-19,116767,New South Wales Environmental Protection Authority,Pollute Waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-83706,AU,Northern Star Resources Ltd,mining and minerals,safety-related offenses,workplace safety or health violation,2021-03-15,116361,Worksafe Western Australia,"Northern Star Resources was fined a total of A$150,000 in the Kalgoorlie Magistrates Court after two workers were injured in a vehicle collision underground.",https://www.worksafe.wa.gov.au/announcements/gold-miner-fined-after-workers-injured-driving-underground
VTG24-67931,AU,ORICA AUSTRALIA PTY LTD,mining and minerals,environment-related offenses,waste violation,2014-07-28,115072,New South Wales Environmental Protection Authority,Breach licence condition,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-73425,AU,EnergyAustralia,utilities and power generation,consumer-protection-related offenses,utility service violation,2020-10-08,114091,Australian Energy Regulator,"EnergyAustralia paid penalties of A$160,000 following the issue by the Australian Energy Regulator (AER) of eight infringement notices for alleged breaches of the record keeping requirements of the National Gas Rules.",https://www.aer.gov.au/news/articles/news-releases/aer-takes-action-against-energyaustralia-protect-competitive-markets
VTG24-67859,AU,Maules Creek Coal,mining and minerals,environment-related offenses,waste violation,2022-05-06,113901,New South Wales Environmental Protection Authority,"Three separate events where sediment laden water escaped from the mine site during heavy rain, and spilled into Back Creek. On two of these occasions the water that escaped from the mine site also contained polystyrene beads used in mining explosives, despite the EPA previously alerting the company to potential issues with its explosives storage.",https://www.epa.nsw.gov.au/news/media-releases/2022/epamedia220506-maules-creek-coal-ordered-to-pay-$158000-for-water-pollution
VTG24-67956,AU,Queensland Alumina Limited (QAL),mining and minerals,environment-related offenses,air pollution violation,2013-12-19,111280,"Queensland Department of the Environment, Tourism, Science and Innovation",Queensland Alumina Limited's plant unexpectedly released alkaline slurry (containing sodium hydroxide) as a fine spray into the atmosphere from pipework on its site for a period of up to one hour.,https://environment.des.qld.gov.au/__data/assets/pdf_file/0022/86800/pb-4-2014.pdf
VTG24-67868,AU,CLEANAWAY EQUIPMENT SERVICES PTY LTD,waste management and environmental services,environment-related offenses,water pollution violation,2022-03-08,110598,New South Wales Environmental Protection Authority,Pollute waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-67855,AU,SYDNEY WATER CORPORATION,utilities and power generation,environment-related offenses,water pollution violation,2023-02-02,109734,New South Wales Environmental Protection Authority,Pollute Waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-67939,AU,MOOLARBEN COAL OPERATIONS PTY LTD,mining and minerals,environment-related offenses,water pollution violation,2013-03-30,109332,New South Wales Environmental Protection Authority,Pollute Waters,https://apps.epa.nsw.gov.au/casesapp/searchcases.aspx
VTG24-67835,AU,Emirates Leisure Retail (Australia) Pty Ltd,airlines,employment-related offenses,labor standards violation,2021-11-18,109173,Fair Work Ombudsman,"Emirates Leisure Retail (Australia) Pty Ltd, which operates eateries across the nation including at major airports, has back-paid more than $5 million to underpaid workers and signed an Enforceable Undertaking (EU) with the Fair Work Ombudsman.",https://www.fairwork.gov.au/newsroom/media-releases/2021-media-releases/november-2021/20211118-Emirates-Leisure-Retail-EU-media-release
VTG24-67633,AU,LG Electronics Australia Pty Ltd,electrical and electronic equipment,consumer-protection-related offenses,consumer protection violation,2019-09-06,109042,Australian Competition and Consumer Commission,"The Federal Court has imposed $160,000 in penalties on LG Electronics Australia Pty Ltd for making misleading representations to two consumers about their consumer guarantee rights.",https://www.accc.gov.au/media-release/lg-to-pay-160000-for-misleading-representations-to-two-consumers
